Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
055r,2/20/1996,minto8K(808.85),12824.87075,13237.77104,42312.10166,2308.476735
055r,4/20/1996,minto8K(801.85),14679.55474,15373.35886,13424.07128,2642.319852
055r,9/18/1996,minto8K(805.55),15255.91235,15853.29659,22104.67808,2746.064224
055r,2/18/1997,minto8K(805.35),15097.35621,15690.14408,38602.45755,2717.524117
055r,4/25/1997,minto8K(803.15),13079.87573,13812.89317,34594.31228,2354.377631
055r,8/29/1997,minto8K(804.55),13852.11867,14431.41362,33876.95834,2493.38136
055r,4/19/1998,minto8K(805.35),15221.54809,15732.64925,39962.46882,2739.878656
055r,5/10/1999,minto8K(809.45),14246.6272,14607.50484,35761.73594,2564.392896
055r,3/24/2000,minto8K(808.55),14551.94193,14963.07683,38988.69842,2619.349548
055r,8/25/2000,minto8K(808.25),13711.33503,14089.96407,47106.37288,2468.040306
055r,9/14/2000,minto8K(806.05),13505.92955,13941.62342,41836.11527,2431.06732
055r,5/5/2002,minto8K(809.25),13755.69366,14162.9288,43340.80777,1513.126302
055r,6/5/2004,minto8K(809.25),13767.77474,14128.39382,41534.55264,1514.455222
055r,11/18/2004,minto8K(809.35),12837.49639,13195.7075,44749.40018,1412.124603
055r,12/8/2004,minto8K(802.95),14423.05348,14929.26816,30283.55051,1586.535883
055r,2/8/2008,minto8K(810.15),10759.8056,11111.34889,49126.86007,1183.578616
055r,4/2/2008,minto8K(803.75),14023.69003,14464.75921,32719.39101,1542.605903
