Site,Date,Plane_Height,Area_2D,Area_3D,Volume
041r,20081014,8kto25k,4477.21451145,4555.6492586,8981.15305651
041r,20081014,above840.93,7749.4360787,7902.45459609,11258.5992334
041r,20081014,above841.03,7543.18908096,7692.94702496,11046.4446532
041r,20081014,above841.13,7308.34626366,7455.07807609,10803.9844492
041r,20081014,above841.23,7171.04668307,7315.00963897,10535.6529497
041r,20081014,above841.33,7050.82497319,7192.13684243,10234.3970821
041r,20081014,above841.43,6912.96178999,7051.91542222,9903.42117395
041r,20081014,above841.53,6716.58871925,6853.63558271,9544.65539818
041r,20081014,above841.63,6524.14666613,6658.5919546,9165.35969898
041r,20081014,above841.73,6400.32320237,6531.24446894,8751.01002035
041r,20081014,above841.83,6283.18362837,6410.43591906,8304.79360182
041r,20081014,above841.93,6127.90801911,6251.42562351,7833.08828676
041r,20081014,above842.03,5948.36716973,6068.22868406,7357.74384444
041r,20081014,above842.13,5758.20661153,5874.66914461,6887.84813918
041r,20081014,above842.23,5580.83886296,5694.06677603,6425.7476168
041r,20081014,above842.33,5420.06406609,5530.14377004,5971.84399173
041r,20081014,above842.43,5255.67470585,5362.60633219,5526.90968061
041r,20081014,above842.53,5078.98682275,5182.80321041,5092.35423669
041r,20081014,above842.63,4895.04076514,4995.72920438,4669.02609339
041r,20081014,above842.73,4702.94379045,4800.46788537,4257.34879075
041r,20081014,above842.83,4476.63346236,4570.84105909,3859.1951294
041r,20081014,above842.93,4186.19496539,4276.76627558,3478.83353278
041r,20081014,above843.03,3885.16152213,3971.74228261,3123.41479999
041r,20081014,above843.13,3640.49980583,3722.74279509,2786.40217495
041r,20081014,above843.23,3412.23819961,3489.81156065,2464.35189069
041r,20081014,above843.33,3176.24576231,3248.76676285,2156.13010328
041r,20081014,above843.43,2914.09641182,2981.27079447,1865.65073598
041r,20081014,above843.53,2655.17337441,2716.76003328,1597.06014244
041r,20081014,above843.63,2396.97933504,2452.89570012,1350.16400133
041r,20081014,above843.73,2097.5147807,2147.60881797,1127.47277811
041r,20081014,above843.83,1781.63868925,1826.06629154,935.102449424
041r,20081014,above843.93,1539.42998179,1578.71847328,770.172765304
041r,20081014,above844.03,1323.39546204,1357.98427242,627.333601044
041r,20081014,above844.13,1144.00547314,1174.5349949,504.328639199
