Site,Date,Plane_Height,Area_2D,Area_3D,Volume
041r,20050101,8kto25k,6728.18922583,6785.82729313,8343.29636385
041r,20050101,above840.93,8495.52006522,8570.2766017,8783.14443132
041r,20050101,above841.03,8264.4575605,8337.23513491,8492.48864134
041r,20050101,above841.13,8042.76698676,8113.47893976,8174.12168671
041r,20050101,above841.23,7828.65694748,7897.09201962,7831.85485278
041r,20050101,above841.33,7590.77717427,7656.74244219,7468.03303073
041r,20050101,above841.43,7367.11798437,7430.50243504,7085.87336473
041r,20050101,above841.53,7130.00171756,7190.89797411,6683.41063889
041r,20050101,above841.63,6835.76262452,6894.44389256,6267.83947102
041r,20050101,above841.73,6550.21678555,6606.58066517,5831.23664496
041r,20050101,above841.83,6271.74433576,6325.69964808,5380.03823482
041r,20050101,above841.93,6002.80172796,6054.28664534,4917.43436793
041r,20050101,above842.03,5738.70399915,5787.74924988,4461.04150578
041r,20050101,above842.13,5466.65179599,5513.24506014,4018.25443637
041r,20050101,above842.23,5188.732165,5232.85165303,3592.14357589
041r,20050101,above842.33,4911.49719398,4953.21861819,3185.26839505
041r,20050101,above842.43,4629.92074275,4669.44286104,2799.245882
041r,20050101,above842.53,4349.58665301,4386.99227493,2434.70473768
041r,20050101,above842.63,4074.38266894,4109.56775026,2091.14933134
041r,20050101,above842.73,3795.77879975,3828.58784778,1767.77339138
041r,20050101,above842.83,3490.32207675,3520.5960135,1466.66670403
041r,20050101,above842.93,3164.34278496,3191.92092939,1189.50330261
041r,20050101,above843.03,2781.74075342,2806.47183445,940.86186913
041r,20050101,above843.13,2385.63134998,2407.49876483,723.839720448
041r,20050101,above843.23,1994.55549252,2013.49587705,537.880001228
041r,20050101,above843.33,1617.56403862,1633.43189292,380.705470578
041r,20050101,above843.43,1282.62934907,1295.40634104,252.43384153
041r,20050101,above843.53,958.244947954,968.012573581,151.723065148
041r,20050101,above843.63,616.415116252,623.450786271,81.3655049584
041r,20050101,above843.73,330.722363509,335.571315619,38.6190032228
041r,20050101,above843.83,185.462546171,188.70210481,16.7029134085
041r,20050101,above843.93,76.2399025221,78.2888287728,6.16907385812
041r,20050101,above844.03,32.2844893142,33.5126955205,2.53912252396
041r,20050101,above844.13,15.2891042565,16.0568015848,1.3345277169
041r,20050101,above844.23,8.95680689331,9.44534100783,0.672445221255
041r,20050101,above844.33,4.26206240485,4.52603030818,0.250894542631
041r,20050101,above844.43,1.15443903014,1.24236791932,0.0428865405036
041r,20050101,above844.53,0.0479373887527,0.0517852397674,0.000468626373739
