Site,Date,Plane_Height,Area_2D,Area_3D,Volume
041r,20080205,8kto25k,7481.20221393,7538.6576719,6232.3435781
041r,20080205,above840.93,9082.53252261,9174.51369473,6916.31977527
041r,20080205,above841.03,8655.51778965,8744.86225904,6581.98552969
041r,20080205,above841.13,8138.9431706,8225.77484975,6242.19700077
041r,20080205,above841.23,7605.06278929,7689.67802494,5911.12298685
041r,20080205,above841.33,7130.93495604,7213.55352903,5584.81356436
041r,20080205,above841.43,6634.00362609,6714.78550288,5264.65602733
041r,20080205,above841.53,6313.33919273,6391.88709298,4941.04754596
041r,20080205,above841.63,5989.67650588,6065.56640506,4608.59616838
041r,20080205,above841.73,5636.10126581,5709.07126744,4259.46706123
041r,20080205,above841.83,5239.84134697,5309.6793448,3904.7915691
041r,20080205,above841.93,4775.11211627,4841.78993492,3552.82308842
041r,20080205,above842.03,4249.24652763,4312.9893665,3229.68648684
041r,20080205,above842.13,3828.18849534,3889.48479706,2942.50880581
041r,20080205,above842.23,3512.73096239,3572.00151945,2682.349884
041r,20080205,above842.33,3299.52458471,3356.92285641,2439.01222487
041r,20080205,above842.43,3103.75660205,3159.27776819,2208.92500126
041r,20080205,above842.53,2904.36746048,2958.10038284,1991.74179605
041r,20080205,above842.63,2706.57888478,2758.41918432,1788.18789705
041r,20080205,above842.73,2537.18652653,2586.92669643,1595.81707847
041r,20080205,above842.83,2369.05731235,2416.52399703,1413.06650906
041r,20080205,above842.93,2216.62588446,2261.71603693,1239.25436392
041r,20080205,above843.03,2068.01284172,2110.56708196,1073.22490558
041r,20080205,above843.13,1891.5968221,1931.29469784,916.25423969
041r,20080205,above843.23,1709.26387404,1745.81618864,768.556314841
041r,20080205,above843.33,1524.3315872,1557.38602999,629.842144412
041r,20080205,above843.43,1321.58573076,1350.67288061,503.919689241
041r,20080205,above843.53,1117.52697178,1142.66886132,393.221471694
041r,20080205,above843.63,929.005460392,950.351014084,298.670925667
041r,20080205,above843.73,746.86469973,764.502451322,219.643425833
041r,20080205,above843.83,567.18535407,581.469868457,156.790598844
041r,20080205,above843.93,416.488916644,427.769125355,110.007739434
041r,20080205,above844.03,287.33460545,295.968447279,76.5965009592
041r,20080205,above844.13,214.112500918,220.802442429,52.8562037178
041r,20080205,above844.23,161.07797052,166.06112802,34.7064634437
041r,20080205,above844.33,114.836538949,118.305290397,21.2010128052
041r,20080205,above844.43,75.7046390049,77.9011418861,11.7596917675
041r,20080205,above844.53,46.1059662627,47.4287433354,5.77506598995
