Site,Date,Plane_Height,Area_2D,Area_3D,Volume
033l,20080330,8kto25k,923.778095723,950.063343569,798.150926417
033l,20080330,above850.57,4257.67574132,4297.32752002,1279.36377547
033l,20080330,above850.67,4208.64774774,4247.00094791,1232.75664823
033l,20080330,above850.77,4169.92667481,4206.9860976,1187.40692367
033l,20080330,above850.87,4134.48847723,4170.18837376,1143.09781266
033l,20080330,above850.97,4101.14093187,4135.38802136,1099.58104325
033l,20080330,above851.07,4067.09198949,4099.8598624,1056.81401789
033l,20080330,above851.17,4034.53114594,4065.80403347,1014.83777751
033l,20080330,above851.27,3989.2581876,4019.0488161,973.972674507
033l,20080330,above851.37,3922.33795049,3950.92488986,935.921796303
033l,20080330,above851.47,3846.46431528,3873.95049586,903.259329879
033l,20080330,above851.57,3798.09336314,3824.55050143,874.618679576
033l,20080330,above851.67,3763.274333,3788.71681458,848.027446304
033l,20080330,above851.77,3730.40057654,3754.85801588,822.980645081
033l,20080330,above851.87,3697.28973561,3720.81213622,799.283148022
033l,20080330,above851.97,3663.566566,3686.19622056,776.52318607
033l,20080330,above852.07,3630.93983202,3652.70501609,753.301705251
033l,20080330,above852.17,3597.42330787,3618.34384449,729.04648027
033l,20080330,above852.27,3566.72625391,3586.82312223,703.835205218
033l,20080330,above852.37,3538.44246241,3557.72337156,678.022136189
033l,20080330,above852.47,3511.50656389,3529.98769774,652.05974793
033l,20080330,above852.57,3485.56494209,3503.26739149,626.155297387
033l,20080330,above852.67,3460.01205248,3476.95446205,600.49647623
033l,20080330,above852.77,3434.85626302,3451.04206593,575.294593981
033l,20080330,above852.87,3410.57013262,3425.99833688,550.690351029
033l,20080330,above852.97,3386.72439642,3401.40394465,526.708015926
033l,20080330,above853.07,3361.04509894,3375.04824202,503.469656107
033l,20080330,above853.17,3333.8976456,3347.26417645,481.212849048
033l,20080330,above853.27,3305.22984215,3317.98011553,460.106730723
033l,20080330,above853.37,3275.94945638,3288.10319563,440.237328969
033l,20080330,above853.47,3247.24084454,3258.82156871,421.514932933
033l,20080330,above853.57,3218.20058797,3229.23532967,403.773966784
033l,20080330,above853.67,3186.56414423,3197.09344178,387.019199824
033l,20080330,above853.77,3153.8247773,3163.89884413,371.174145064
033l,20080330,above853.87,3117.88665955,3127.55916392,355.875561526
033l,20080330,above853.97,3073.0590985,3082.43384767,341.282233542
033l,20080330,above854.07,3026.65728644,3035.75379001,327.604742907
033l,20080330,above854.17,2982.49010386,2991.29493335,314.709050677
033l,20080330,above854.27,2939.19573034,2947.70194438,302.428785629
033l,20080330,above854.37,2893.07351958,2901.29334009,290.809712573
033l,20080330,above854.47,2843.67471333,2851.62942075,280.165898336
033l,20080330,above854.57,2791.45735361,2799.16331306,270.731333623
033l,20080330,above854.67,2737.44901856,2744.91701269,262.329879965
033l,20080330,above854.77,2681.46643304,2688.70161191,254.595989764
033l,20080330,above854.87,2628.08928338,2635.06873556,247.02025829
033l,20080330,above854.97,2577.05764241,2583.7591066,239.229361393
033l,20080330,above855.07,2524.9659349,2531.38524734,231.399285237
033l,20080330,above855.17,2473.12461432,2479.27568402,223.952184099
033l,20080330,above855.27,2414.71512565,2420.62269917,217.305433421
033l,20080330,above855.37,2355.92936822,2361.58781209,211.9514934
033l,20080330,above855.47,2305.70422011,2311.0936999,207.173620347
033l,20080330,above855.57,2257.33211745,2262.44633051,202.383085524
033l,20080330,above855.67,2209.42279317,2214.25988393,197.408532874
033l,20080330,above855.77,2161.02575536,2165.58769027,192.181520126
033l,20080330,above855.87,2111.5840336,2115.86970013,186.722524802
033l,20080330,above855.97,2060.06601198,2064.07683181,180.829193229
033l,20080330,above856.07,2004.84406102,2008.57951047,174.278530277
033l,20080330,above856.17,1945.59429591,1949.04924154,167.097397796
033l,20080330,above856.27,1874.1406358,1877.30936292,158.846352119
033l,20080330,above856.37,1780.39443199,1783.25507022,149.963654566
033l,20080330,above856.47,1696.29287374,1698.8520701,141.455027122
033l,20080330,above856.57,1609.51124984,1611.76865723,132.802696001
033l,20080330,above856.67,1519.53083653,1521.49236835,123.914148794
033l,20080330,above856.77,1423.71491506,1425.38586442,114.387063178
033l,20080330,above856.87,1321.10850796,1322.50529656,103.240832374
033l,20080330,above856.97,1201.83468206,1202.96542676,89.9335138776
033l,20080330,above857.07,1055.44990155,1056.32628648,76.0857812624
033l,20080330,above857.17,891.623722435,892.255730334,62.9467206692
033l,20080330,above857.27,732.719035264,733.126435601,48.6829233498
033l,20080330,above857.37,576.288424435,576.505055511,31.2871427447
033l,20080330,above857.47,356.752462897,356.854546426,13.715325271
033l,20080330,above857.57,153.72823618,153.764399023,5.06783554824
033l,20080330,above857.67,31.6579459963,31.6619116771,0.469526948996
033l,20080330,above857.77,0.0,0.0,0.0
