Site,Date,Plane_Height,Area_2D,Area_3D,Volume
033l,20041231,8kto25k,972.102765996,990.954811647,913.03722972
033l,20041231,above850.57,4222.17719803,4253.38740432,1388.14897496
033l,20041231,above850.67,4171.85508238,4202.28475736,1337.01080151
033l,20041231,above850.77,4137.96071983,4167.35140951,1286.379283
033l,20041231,above850.87,4101.51388632,4129.77217361,1236.69612743
033l,20041231,above850.97,4065.06437045,4092.26059703,1188.01640862
033l,20041231,above851.07,4023.44414716,4049.71007128,1140.60417675
033l,20041231,above851.17,3974.2108184,3999.66979695,1095.15506439
033l,20041231,above851.27,3926.88151785,3951.5646723,1051.9858927
033l,20041231,above851.37,3881.89735345,3905.80643493,1010.83575723
033l,20041231,above851.47,3840.0877444,3863.21959382,971.574683749
033l,20041231,above851.57,3798.90732941,3821.28447525,934.419192606
033l,20041231,above851.67,3757.9594065,3779.59627104,899.433997285
033l,20041231,above851.77,3717.2031663,3738.12077043,866.703346922
033l,20041231,above851.87,3676.65294762,3696.87614199,836.104389516
033l,20041231,above851.97,3637.00995619,3656.55277991,807.148295152
033l,20041231,above852.07,3598.06498212,3616.95163874,778.260275972
033l,20041231,above852.17,3559.26127877,3577.5203672,748.969782505
033l,20041231,above852.27,3522.47617419,3540.11294255,719.293721439
033l,20041231,above852.37,3489.81881458,3506.81067684,689.55397783
033l,20041231,above852.47,3460.10418205,3476.44350703,659.99660895
033l,20041231,above852.57,3431.10967363,3446.81609733,630.796574275
033l,20041231,above852.67,3402.09745171,3417.19100093,602.149929126
033l,20041231,above852.77,3373.09556169,3387.59370633,574.338775125
033l,20041231,above852.87,3343.85059953,3357.78134822,547.555502801
033l,20041231,above852.97,3313.40837737,3326.79895666,521.982059111
033l,20041231,above853.07,3282.65055123,3295.50703796,497.760523688
033l,20041231,above853.17,3250.07443203,3262.43259267,475.111745235
033l,20041231,above853.27,3218.47430933,3230.35306627,454.075257633
033l,20041231,above853.37,3186.72212563,3198.13949299,434.631965654
033l,20041231,above853.47,3154.06201964,3165.04504827,416.790842862
033l,20041231,above853.57,3120.47383602,3131.04559208,400.525311702
033l,20041231,above853.67,3085.54953311,3095.75167531,385.93621936
033l,20041231,above853.77,3049.93422491,3059.8245793,372.991500952
033l,20041231,above853.87,3012.69731451,3022.32250622,361.346499666
033l,20041231,above853.97,2975.23281571,2984.59484735,350.522764912
033l,20041231,above854.07,2937.57133075,2946.67001196,340.176915026
033l,20041231,above854.17,2899.54039186,2908.37482217,330.243556399
033l,20041231,above854.27,2862.08541395,2870.64678279,320.689499541
033l,20041231,above854.37,2823.92403481,2832.2117712,311.439021714
033l,20041231,above854.47,2783.0153885,2791.03902524,302.597917081
033l,20041231,above854.57,2738.20784101,2745.97502882,294.346381063
033l,20041231,above854.67,2688.98671181,2696.5050209,286.705398852
033l,20041231,above854.77,2635.88070263,2643.14953665,279.442957955
033l,20041231,above854.87,2578.30883481,2585.33639356,272.370604729
033l,20041231,above854.97,2516.03543739,2522.83524296,265.917047197
033l,20041231,above855.07,2457.46842668,2464.03861908,260.418017235
033l,20041231,above855.17,2405.39424271,2411.70950931,255.585126793
033l,20041231,above855.27,2356.2014108,2362.24252458,251.146408795
033l,20041231,above855.37,2304.65989081,2310.42861911,247.043519876
033l,20041231,above855.47,2255.61970842,2261.1090371,243.147292721
033l,20041231,above855.57,2208.14872883,2213.35343593,239.137125076
033l,20041231,above855.67,2161.59674224,2166.50728029,234.864478823
033l,20041231,above855.77,2117.64299406,2122.24817502,230.037936122
033l,20041231,above855.87,2072.70602728,2077.00914681,224.504099521
033l,20041231,above855.97,2020.70912299,2024.72352259,218.319651439
033l,20041231,above856.07,1964.908703,1968.63524299,211.668375654
033l,20041231,above856.17,1906.89714402,1910.3203906,204.332826431
033l,20041231,above856.27,1838.1870924,1841.29570936,195.68880525
033l,20041231,above856.37,1753.90071397,1756.69964421,185.806850748
033l,20041231,above856.47,1670.10466052,1672.59129241,175.641361218
033l,20041231,above856.57,1592.16340586,1594.3251675,164.76464173
033l,20041231,above856.67,1511.05766057,1512.9056515,152.835727841
033l,20041231,above856.77,1425.1070919,1426.65797714,139.677716529
033l,20041231,above856.87,1330.71591436,1331.98616752,124.710765079
033l,20041231,above856.97,1223.61176967,1224.62472918,107.426011592
033l,20041231,above857.07,1096.26756693,1097.02823796,87.4058792406
033l,20041231,above857.17,924.074656687,924.60637454,67.0622970127
033l,20041231,above857.27,726.519137315,726.870104694,48.9524650131
033l,20041231,above857.37,542.489091077,542.685915432,31.4517269262
033l,20041231,above857.47,334.472651772,334.560861023,15.1812364635
033l,20041231,above857.57,161.688186055,161.720430512,5.92539492382
033l,20041231,above857.67,39.5489917892,39.5551315244,0.882910627916
033l,20041231,above857.77,0.0,0.0,0.0
