Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
068r,10/22/1992,minto8K(779.42),11267.61591,11483.87889,11808.14565,2816.903979
068r,10/13/1993,minto8K(780.72),9356.614436,9497.625995,25039.14565,1684.190598
068r,4/14/1994,minto8K(780.62),9923.809173,10077.63612,22702.57469,1786.285651
068r,11/25/1994,minto8K(780.92),9713.114096,9833.190223,22928.25275,1748.360537
068r,4/30/1995,minto8K(781.12),10040.98972,10164.30419,23455.28548,1807.37815
068r,2/21/1996,minto8K(779.72),10442.75232,10618.99997,19699.27265,1879.695417
068r,4/23/1996,minto8K(780.22),10115.50534,10349.70748,18653.42849,1820.790961
068r,9/19/1996,minto8K(779.52),10731.21064,10965.00319,15156.08272,1931.617915
068r,2/18/1997,minto8K(779.32),10637.60546,10971.85164,8217.277683,1914.768983
068r,4/28/1997,minto8K(779.72),10574.91431,10803.6746,14536.66424,1903.484576
068r,8/30/1997,minto8K(779.72),10621.46272,10863.47985,12559.7115,1911.86329
068r,4/21/1998,minto8K(778.82),10319.70238,10542.60969,16174.22592,1857.546429
068r,5/11/1999,minto8K(779.22),10436.89015,10667.26098,14497.95579,1878.640227
068r,3/25/2000,minto8K(779.02),10707.02357,10913.14457,16217.07492,1927.264243
068r,8/27/2000,minto8K(778.92),11200.63203,11430.23722,20319.29974,2016.113765
068r,9/16/2000,minto8K(779.52),10979.83003,11196.26174,14368.9011,1976.369405
068r,2/10/2008,minto8K(780.02),10330.83652,10491.95176,20270.43465,1136.392017
068r,4/5/2008,minto8K(781.22),8843.134571,9014.800803,24033.18093,972.7448028
