Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
139r,6/17/1990,above25k,148.4261185,164.4894041,49.30536701,5.93704474
139r,7/29/1991,above25k,152.0017695,165.7043272,34.87620831,6.080070779
139r,10/28/1992,above25k,67.6291173,75.94993604,26.71531496,2.705164692
139r,10/19/1993,above25k,171.841293,184.9013973,32.07467544,6.873651719
139r,4/19/1994,above25k,206.8746661,226.4995393,67.1402044,8.274986642
139r,11/30/1994,above25k,138.8866495,152.4974541,36.73781627,5.55546598
139r,5/6/1995,above25k,170.9292284,189.4768584,52.70523412,6.837169138
139r,2/28/1996,above25k,177.4812096,199.3150654,56.91493339,7.099248385
139r,4/29/1996,above25k,478.2869747,506.0046089,282.5101451,19.13147899
139r,9/24/1996,above25k,221.2825417,256.2540526,108.2828144,8.851301668
139r,2/24/1997,above25k,198.4025799,236.4167744,95.61012272,7.936103195
139r,5/2/1997,above25k,195.292397,229.7675674,83.70581931,7.81169588
139r,9/3/1997,above25k,188.1443744,219.8023371,84.18395764,7.525774978
139r,11/18/1997,above25k,91.47492735,106.2459958,27.80938482,3.658997094
139r,4/26/1998,above25k,103.9599783,121.7406028,33.96036516,4.158399132
139r,5/16/1999,above25k,182.3342397,213.5887825,79.18236544,7.293369586
139r,3/31/2000,above25k,183.479751,211.5124678,59.83858047,7.33919004
139r,6/14/2000,above25k,186.4197964,212.5739883,67.93046498,7.456791854
139r,10/15/2001,above25k,233.1169806,265.2669801,103.8985319,9.324679225
139r,10/2/2002,above25k,241.3194559,270.7462191,110.290468,9.652778235
139r,5/7/2003,above25k,236.0165458,265.3247893,106.5097903,9.440661833
139r,10/2/2003,above25k,235.9653003,263.8739256,103.5849564,9.438612014
139r,5/18/2005,above25k,500.8598049,535.3003783,298.9562895,20.0343922
139r,10/19/2006,above25k,449.1552307,483.6414588,265.0375188,17.96620923
139r,10/25/2007,above25k,449.3671506,482.3102609,263.6112615,17.97468602
139r,2/14/2008,above25k,448.828472,480.9588587,263.0906228,17.95313888
139r,4/9/2008,above25k,485.1745451,527.3036961,377.3900343,19.40698181
139r,10/22/2008,above25k,294.4006053,329.5997292,185.1628432,11.77602421
139r,10/21/2009,above25k,477.861404,520.8970503,358.1888669,19.11445616
139r,10/15/2011,above25k,475.0630681,519.7342063,353.5318251,19.00252272
139r,10/13/2012,above25k,468.3440362,513.9136002,344.465136,18.73376145
139r,10/3/2013,above25k,589.4260282,638.172054,475.5515016,23.57704113
139r,10/6/2014,above25k,752.2463173,793.7331224,609.8141599,30.08985269
139r,10/5/2015,above25k,588.6513396,644.0128309,538.8176018,23.54605358
139r,10/13/2016,above25k,579.98994,638.6759931,527.4535256,23.1995976
