Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
139r,10/28/1992,minto8K(548.23),4864.063876,5034.444347,7181.180455,1216.015969
139r,10/19/1993,minto8K(547.03),6126.537014,6342.098376,4957.210616,1102.776663
139r,4/19/1994,minto8K(547.13),5225.510178,5490.582598,8447.026877,940.5918321
139r,11/30/1994,minto8K(546.73),5548.515444,5767.132007,5846.901571,998.7327799
139r,5/6/1995,minto8K(547.23),5757.492188,5971.377533,5958.472185,1036.348594
139r,2/28/1996,minto8K(546.73),6087.916572,6398.462951,6378.306673,1095.824983
139r,4/29/1996,minto8K(546.53),5446.068834,5772.160561,3732.090507,980.2923902
139r,9/24/1996,minto8K(546.83),5702.91759,6003.410808,6850.89987,1026.525166
139r,2/24/1997,minto8K(545.23),6050.617058,6432.06288,3144.475103,1089.111071
139r,5/2/1997,minto8K(546.63),5315.165207,5619.937347,5970.170328,956.7297373
139r,9/3/1997,minto8K(547.63),5392.076082,5670.580659,7788.413263,970.5736948
139r,4/26/1998,minto8K(547.83),5188.14262,5436.121719,9013.445961,933.8656717
139r,5/16/1999,minto8K(546.23),5894.465971,6173.704504,5019.961556,1061.003875
139r,3/31/2000,minto8K(547.33),5989.099056,6281.839659,8844.472272,1078.03783
139r,2/14/2008,minto8K(547.83),5148.031551,5435.308536,10602.87452,566.2834706
139r,4/9/2008,minto8K(547.43),5897.681377,6137.410989,6063.377538,648.7449514
