Site,Date,Plane_Height,Area_2D,Area_3D,Volume
062r,19960422,8kto25k,735.297691292,771.394981691,290.296859134
062r,19960422,above801.14,1045.18616878,1089.42795318,522.072448168
062r,19960422,above801.24,1008.17865289,1050.65417947,502.179475728
062r,19960422,above801.34,973.240562305,1013.97776993,483.332648654
062r,19960422,above801.44,935.938461435,975.0020254,465.430915254
062r,19960422,above801.54,900.709929594,938.12365313,448.627256685
062r,19960422,above801.64,864.3774602,900.116921654,432.855476477
062r,19960422,above801.74,825.651640846,859.670864594,418.343289217
062r,19960422,above801.84,790.559284686,822.876975887,405.040592778
062r,19960422,above801.94,758.344910545,789.021558563,392.39626535
062r,19960422,above802.04,726.135765382,755.210673352,380.252213484
062r,19960422,above802.14,692.394126859,719.945282932,368.571855849
062r,19960422,above802.24,657.994902333,684.105626087,357.301019333
062r,19960422,above802.34,621.785212267,646.539561713,346.407517317
062r,19960422,above802.44,584.056256325,607.509821276,335.940820335
062r,19960422,above802.54,547.65318039,569.752078967,325.920084962
062r,19960422,above802.64,515.452924328,536.079416043,315.994362517
062r,19960422,above802.74,484.182215812,503.274101713,305.943021957
062r,19960422,above802.84,454.868174097,472.30865231,295.713359728
062r,19960422,above802.94,428.483472047,444.143880614,284.920081755
062r,19960422,above803.04,402.271339354,416.133354502,273.673697397
062r,19960422,above803.14,375.011653924,387.108564234,262.117536203
062r,19960422,above803.24,346.555801736,356.951373104,250.406916339
062r,19960422,above803.34,320.983125792,329.832956874,238.21425333
062r,19960422,above803.44,299.747481886,307.23431231,225.093369644
062r,19960422,above803.54,281.573806419,287.875203835,210.943613836
062r,19960422,above803.64,264.607760312,269.845312299,195.552271791
062r,19960422,above803.74,249.789063256,254.1348903,179.157999569
062r,19960422,above803.84,237.660723271,241.294446276,162.161497874
062r,19960422,above803.94,228.736848147,231.809467203,144.496249577
062r,19960422,above804.04,220.635341647,223.205330195,126.189210202
062r,19960422,above804.14,212.328992185,214.439344506,107.603631855
062r,19960422,above804.24,203.070602665,204.771934532,89.0853100355
062r,19960422,above804.34,192.735903676,194.085905611,70.7299616689
062r,19960422,above804.44,181.243254745,182.290091042,52.6454892803
062r,19960422,above804.54,166.242786804,167.031567688,35.2614596877
