Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
123l,10/27/1992,minto8K(591.8),10387.09921,11016.89092,17791.53574,2596.774803
123l,4/19/1994,minto8K(593.1),8213.166695,8707.172274,12869.56026,1478.370005
123l,11/28/1994,minto8K(593.4),10023.02631,10670.88832,15686.58929,1804.144735
123l,5/4/1995,minto8K(594.0),10666.28306,11251.23732,18917.41684,1919.930951
123l,2/27/1996,minto8K(592.6),10284.47875,10913.46108,15586.18105,1851.206175
123l,4/28/1996,minto8K(593.1),9713.36648,10459.86905,7183.211714,1748.405966
123l,9/24/1996,minto8K(592.7),10639.80456,11334.10487,9170.036466,1915.164822
123l,2/22/1997,minto8K(590.5),10585.66192,11490.04762,5144.238176,1905.419146
123l,5/1/1997,minto8K(591.9),10364.09982,11199.83315,11085.24584,1865.537968
123l,9/3/1997,minto8K(591.3),10666.67225,11495.88687,13371.29994,1920.001005
123l,4/24/1998,minto8K(592.7),10666.66683,11410.03993,13846.52538,1920.000029
123l,5/16/1999,minto8K(591.5),10666.66683,11471.38667,14817.91591,1920.000029
123l,3/30/2000,minto8K(591.5),10662.43742,11439.95526,10591.01408,1919.238735
123l,2/13/2008,minto8K(592.5),10610.16452,11378.67357,16395.08841,1167.118097
123l,4/8/2008,minto8K(592.2),10623.673,11454.42757,8237.594151,1168.604029
