Site,Date,Plane_Height,Area_2D,Area_3D,Volume
035l,20061011,8kto25k,1202.15798476,1253.73340465,365.462190391
035l,20061011,above848.27,1977.67010203,2043.09434769,607.169809431
035l,20061011,above848.37,1913.65238304,1977.94157613,588.76185876
035l,20061011,above848.47,1845.17706602,1908.31479697,572.823694801
035l,20061011,above848.57,1782.0495106,1843.93107209,558.82231153
035l,20061011,above848.67,1721.8086206,1782.34368615,545.650422771
035l,20061011,above848.77,1657.78890257,1716.86561398,533.109033007
035l,20061011,above848.87,1575.32866618,1632.82788925,521.694982549
035l,20061011,above848.97,1497.74056216,1553.59217433,513.702815203
035l,20061011,above849.07,1445.00397154,1499.19216189,506.932588076
035l,20061011,above849.17,1395.5793882,1448.09902112,500.752493972
035l,20061011,above849.27,1342.74752848,1393.58225916,495.492102534
035l,20061011,above849.37,1295.37605268,1344.64291089,491.216359407
035l,20061011,above849.47,1256.35364312,1304.06777722,487.236704986
035l,20061011,above849.57,1220.14913615,1266.26936771,483.089257222
035l,20061011,above849.67,1184.04638051,1228.56657499,478.483206421
035l,20061011,above849.77,1145.19401016,1188.12419782,473.406896694
035l,20061011,above849.87,1110.34779706,1151.65309935,467.949492389
035l,20061011,above849.97,1078.50341866,1118.14215191,462.068688587
035l,20061011,above850.07,1049.46177375,1087.37701687,455.627533747
035l,20061011,above850.17,1022.34433513,1058.49316205,448.491393029
035l,20061011,above850.27,997.137893926,1031.48817169,440.434354655
035l,20061011,above850.37,974.996710171,1007.49118171,430.858034026
035l,20061011,above850.47,954.648851274,985.232067154,419.053957644
035l,20061011,above850.57,935.505162751,964.11419371,404.975376609
035l,20061011,above850.67,916.897746907,943.53359599,389.084926512
035l,20061011,above850.77,898.581526342,923.257840996,371.528659318
035l,20061011,above850.87,880.24852029,902.99970187,352.443468188
035l,20061011,above850.97,861.789935418,882.664493136,332.04342015
035l,20061011,above851.07,843.099122242,862.147350044,310.844447956
035l,20061011,above851.17,824.025208534,841.305558537,289.211455694
035l,20061011,above851.27,803.274217176,818.894655854,267.458739795
035l,20061011,above851.37,780.376778406,794.508331624,245.945616194
035l,20061011,above851.47,755.876165214,768.634923717,225.02093021
035l,20061011,above851.57,728.858356845,740.365748315,204.867677318
035l,20061011,above851.67,702.608748397,712.974777195,185.61891689
035l,20061011,above851.77,674.951793743,684.276676617,167.22917277
035l,20061011,above851.87,640.867550877,649.253486399,149.872826158
035l,20061011,above851.97,602.291608545,609.880956159,134.36176373
035l,20061011,above852.07,565.497551743,572.383655488,120.513336383
035l,20061011,above852.17,530.74036972,536.983242261,108.069366488
035l,20061011,above852.27,489.322393101,495.002386993,96.9638138216
035l,20061011,above852.37,452.44460451,457.630436624,87.6468729953
035l,20061011,above852.47,414.950109202,419.694950277,80.1258827965
035l,20061011,above852.57,378.600331088,382.941906695,74.1729379012
035l,20061011,above852.67,343.989966781,347.978788515,69.2531874611
035l,20061011,above852.77,311.169313721,314.864063823,64.532231087
035l,20061011,above852.87,281.308606741,284.776167631,59.8981151774
035l,20061011,above852.97,254.795802672,258.040474314,54.8143518365
035l,20061011,above853.07,230.121440367,233.151023282,49.3569670911
035l,20061011,above853.17,204.952619339,207.784399234,43.6101695334
035l,20061011,above853.27,177.480560371,180.130425823,37.6665512595
035l,20061011,above853.37,150.463357001,152.977961066,31.6135964538
035l,20061011,above853.47,125.848544922,128.247054808,25.6146696503
035l,20061011,above853.57,103.061256387,105.352075011,20.1923449569
035l,20061011,above853.67,81.809258041,83.99378438,15.783785123
035l,20061011,above853.77,62.9314751059,64.9980100986,12.316227815
035l,20061011,above853.87,48.1891375165,50.1161841804,9.64498524287
035l,20061011,above853.97,37.2246019046,38.9801620925,7.54362437087
035l,20061011,above854.07,27.8917666879,29.4543954435,5.77554239907
035l,20061011,above854.17,20.1708718914,21.5332670023,4.3019932639
035l,20061011,above854.27,14.8023442569,15.9315432847,3.02697766361
035l,20061011,above854.37,10.2346350358,11.1216000593,1.95731355977
035l,20061011,above854.47,6.03001720671,6.67459651258,1.18593914689
