Site,Date,Plane_Height,Area_2D,Area_3D,Volume
035l,20150925,8kto25k,1331.19009854,1392.59277324,578.403247887
035l,20150925,above848.27,2139.38746799,2222.3479815,793.362814242
035l,20150925,above848.37,2084.4550952,2165.27559385,758.548195539
035l,20150925,above848.47,2029.71125648,2108.48191816,724.957793896
035l,20150925,above848.57,1964.87897744,2041.81733978,692.447128485
035l,20150925,above848.67,1843.84643031,1919.29888353,663.579805997
035l,20150925,above848.77,1711.2032265,1785.38883077,643.309286266
035l,20150925,above848.87,1659.88079399,1732.89671785,625.584913661
035l,20150925,above848.97,1609.53357749,1681.37108549,607.567223884
035l,20150925,above849.07,1560.40256003,1631.05401289,589.640635455
035l,20150925,above849.17,1510.51136895,1579.98673996,572.240828119
035l,20150925,above849.27,1463.47407406,1531.72883428,555.452213741
035l,20150925,above849.37,1417.90560486,1484.93365166,538.955591187
035l,20150925,above849.47,1370.13416605,1435.97937073,522.907589919
035l,20150925,above849.57,1322.68918959,1387.36571418,507.550501216
035l,20150925,above849.67,1273.17170598,1336.65446048,492.709263595
035l,20150925,above849.77,1215.92709581,1278.1925118,478.816642669
035l,20150925,above849.87,1155.75390102,1216.73167736,466.600785594
035l,20150925,above849.97,1109.87468228,1169.43214974,455.94685028
035l,20150925,above850.07,1069.37534387,1127.46019478,445.885734075
035l,20150925,above850.17,1031.03085966,1087.58391275,436.236257872
035l,20150925,above850.27,996.89926699,1051.77425338,426.675876077
035l,20150925,above850.37,968.033037317,1020.89824847,416.404825699
035l,20150925,above850.47,944.900335865,995.340956071,404.492900695
035l,20150925,above850.57,926.185359959,973.800156084,390.53848379
035l,20150925,above850.67,910.861232231,955.36905916,374.712359088
035l,20150925,above850.77,897.59803841,938.842554346,356.937956517
035l,20150925,above850.87,884.865580434,922.811953015,337.183077502
035l,20150925,above850.97,871.987905482,906.653387552,315.631610927
035l,20150925,above851.07,858.660527671,890.074603086,292.773426069
035l,20150925,above851.17,844.719828964,872.922479454,269.008379702
035l,20150925,above851.27,829.852230875,854.926204809,244.60178653
035l,20150925,above851.37,812.176564074,834.298918892,219.894903433
035l,20150925,above851.47,790.826404007,810.212834594,195.359715247
035l,20150925,above851.57,766.657985654,783.528241872,171.317481416
035l,20150925,above851.67,739.950839303,754.572909206,148.045963584
035l,20150925,above851.77,713.185953389,725.683039962,125.663979149
035l,20150925,above851.87,686.885345842,697.366629398,103.993975703
035l,20150925,above851.97,658.512418357,667.225595165,82.9914089622
035l,20150925,above852.07,624.299381943,631.54471755,63.0796006246
035l,20150925,above852.17,584.772533214,590.820728714,44.8581567838
035l,20150925,above852.27,543.327884058,548.422743386,28.0975601023
035l,20150925,above852.37,474.397293275,478.782111248,14.7252785229
035l,20150925,above852.47,379.353434786,383.265537668,8.02846999535
035l,20150925,above852.57,333.994357795,337.697986438,5.95721675696
035l,20150925,above852.67,296.630894012,300.147766916,5.41126059134
035l,20150925,above852.77,263.223856189,266.559859711,5.32789044719
035l,20150925,above852.87,229.424800758,232.596793874,5.38748838734
035l,20150925,above852.97,197.275817218,200.302675639,5.60568159753
035l,20150925,above853.07,170.231648451,173.119377656,5.8273145464
035l,20150925,above853.17,143.435313979,146.200010997,5.97870303739
035l,20150925,above853.27,117.442598737,120.097039199,5.97663264971
035l,20150925,above853.37,92.8815705094,95.4312733388,5.69646559395
035l,20150925,above853.47,72.7875338855,75.2221981905,5.17172093037
035l,20150925,above853.57,57.5970369079,59.8905526675,4.61083186389
035l,20150925,above853.67,46.4743011578,48.6224767494,4.12804214034
035l,20150925,above853.77,36.5352268268,38.5478553576,3.64239850294
035l,20150925,above853.87,27.6993556933,29.5825130315,3.19107387161
035l,20150925,above853.97,20.5647756713,22.303461885,2.85037578953
035l,20150925,above854.07,15.1627526087,16.7248045745,2.4530332399
035l,20150925,above854.17,10.5207052691,11.8847982229,1.99315176551
035l,20150925,above854.27,6.90180517322,8.02450611714,1.51534226056
035l,20150925,above854.37,4.42307568504,5.3132326868,1.11435206419
035l,20150925,above854.47,3.29950251836,3.99795275145,0.75423241975
