Site,Date,Plane_Height,Area_2D,Area_3D,Volume
167l,20151006,8kto25k,3520.768898,3539.627119,1871.082128
167l,20151006,above506.53,4927.32179692,4971.27783455,4003.45281733
167l,20151006,above506.63,4920.91891761,4964.73386362,3898.76522838
167l,20151006,above506.73,4909.12327085,4952.75126647,3793.01322233
167l,20151006,above506.83,4889.04239266,4932.50249525,3686.76393971
167l,20151006,above506.93,4850.43596328,4893.67239976,3581.34458569
167l,20151006,above507.03,4779.21725969,4822.10711091,3416.96086371
167l,20151006,above507.13,4686.36636047,4728.80391148,3112.24279101
167l,20151006,above507.23,4607.82226719,4649.58804167,2814.87467982
167l,20151006,above507.33,4536.51829681,4577.50117069,2522.6257694
167l,20151006,above507.43,4430.07082473,4470.20690179,2237.25970356
167l,20151006,above507.53,4273.97197005,4313.20369454,1962.57882049
167l,20151006,above507.63,3936.62859583,3974.95790802,1710.30505636
167l,20151006,above507.73,3466.91420005,3504.40776038,1496.42846625
167l,20151006,above507.83,3050.87777268,3087.57873407,1326.42245178
167l,20151006,above507.93,2670.29247238,2706.05363282,1194.8691379
167l,20151006,above508.03,2361.66965126,2396.28988267,1083.10133021
167l,20151006,above508.13,2125.54848153,2158.77909316,970.271761474
167l,20151006,above508.23,1956.74578023,1988.41214394,876.16401018
167l,20151006,above508.33,1716.4027958,1746.17975705,800.510317599
167l,20151006,above508.43,1556.8298267,1584.56188213,745.982461103
167l,20151006,above508.53,1452.62280429,1478.4485916,703.284041129
167l,20151006,above508.63,1318.3982131,1342.42438093,671.184787381
167l,20151006,above508.73,1244.37497759,1266.77142954,649.713295356
167l,20151006,above508.83,1205.01690059,1225.90106928,632.518424621
167l,20151006,above508.93,1170.83851072,1190.23892148,618.105801281
167l,20151006,above509.03,1135.13618907,1153.16195111,594.535160516
167l,20151006,above509.13,1097.78911534,1114.56478785,546.384998731
167l,20151006,above509.23,1055.54817523,1071.20559961,501.588327297
167l,20151006,above509.33,1005.24701978,1019.94671637,460.79002363
167l,20151006,above509.43,946.71538926,960.611888826,424.948635676
167l,20151006,above509.53,886.060409935,899.317314156,394.487963801
167l,20151006,above509.63,822.158931393,834.967513278,369.640375436
167l,20151006,above509.73,764.006960462,776.448916629,350.384211706
167l,20151006,above509.83,711.122313108,723.162683707,336.069781398
167l,20151006,above509.93,663.527184212,675.063262288,326.251419535
167l,20151006,above510.03,623.94522569,634.879670903,308.998980868
167l,20151006,above510.13,588.033652215,598.274337117,268.836050087
167l,20151006,above510.23,547.260892849,556.731833274,231.918446995
167l,20151006,above510.33,504.727651242,513.437972292,198.841546223
167l,20151006,above510.43,467.492550058,475.436012602,169.103614419
167l,20151006,above510.53,428.731749336,435.873325057,142.62514011
167l,20151006,above510.63,388.928343769,395.211637499,119.607228979
167l,20151006,above510.73,349.85490723,355.294302955,100.060680788
167l,20151006,above510.83,312.409130861,316.959991284,83.698527265
167l,20151006,above510.93,270.211157738,273.846369941,70.7599425886
167l,20151006,above511.03,218.596353332,221.391544785,57.1624359214
