Site,Date,Plane_Height,Area_2D,Area_3D,Volume
167l,20131004,8kto25k,3738.79602185,3758.58688134,1508.91014619
167l,20131004,above506.53,4999.6655276,5044.47855565,1661.60364826
167l,20131004,above506.63,4999.6655276,5044.47855565,1608.71506082
167l,20131004,above506.73,4999.18931236,5043.99462657,1544.58105981
167l,20131004,above506.83,4993.48831204,5038.17271615,1467.22871971
167l,20131004,above506.93,4983.7079097,5028.19799446,1375.28741229
167l,20131004,above507.03,4933.21679707,4977.34783565,1270.22009427
167l,20131004,above507.13,4814.62420694,4858.31453569,1156.98152628
167l,20131004,above507.23,4587.36544957,4630.5284886,1041.76749039
167l,20131004,above507.33,4291.89108226,4334.46399702,932.495716537
167l,20131004,above507.43,3893.94678496,3935.72515234,829.816599062
167l,20131004,above507.53,3591.44255898,3632.16389997,728.590377338
167l,20131004,above507.63,3213.44914188,3252.94658501,627.883474608
167l,20131004,above507.73,2901.14674031,2939.39406026,541.235076444
167l,20131004,above507.83,2637.41644763,2674.43822188,461.597478341
167l,20131004,above507.93,2366.1828665,2401.99893927,388.667367429
167l,20131004,above508.03,2167.21470008,2201.88945525,324.705867795
167l,20131004,above508.13,1981.35225758,2014.79375872,270.697905785
167l,20131004,above508.23,1800.63382525,1832.74755663,223.864997148
167l,20131004,above508.33,1572.4176003,1602.52340608,189.063833951
167l,20131004,above508.43,1406.01407108,1433.93232125,166.464219718
167l,20131004,above508.53,1281.70118718,1307.51059814,155.403250019
167l,20131004,above508.63,1240.45235036,1264.32671112,148.98357679
167l,20131004,above508.73,1212.58508982,1234.61054066,142.820258545
167l,20131004,above508.83,1184.68300901,1204.92883404,136.566230936
167l,20131004,above508.93,1161.22708518,1179.78691835,130.245064162
167l,20131004,above509.03,1136.7077886,1153.63929775,123.419208271
167l,20131004,above509.13,1108.18664044,1123.60528133,115.853711745
167l,20131004,above509.23,1074.03228012,1088.05960076,107.811969556
167l,20131004,above509.33,1033.53344398,1046.30786498,99.5428590648
167l,20131004,above509.43,990.099378475,1001.76308633,91.3922738884
167l,20131004,above509.53,931.887945918,942.689036498,84.0233310556
167l,20131004,above509.63,870.936276595,881.135217134,77.6530799238
167l,20131004,above509.73,800.523916976,810.272867112,71.4840518758
167l,20131004,above509.83,738.199150566,747.534902627,66.123987934
167l,20131004,above509.93,681.551744847,690.468836737,61.0353062158
167l,20131004,above510.03,634.717135464,643.197072733,56.6368510098
167l,20131004,above510.13,591.048592433,599.084755934,53.0495785934
167l,20131004,above510.23,545.034099168,552.629890557,50.3484925807
167l,20131004,above510.33,504.542808452,511.642007252,48.1170078009
167l,20131004,above510.43,468.107831144,474.567397226,45.8841978637
167l,20131004,above510.53,432.072827747,437.811946799,43.2213906487
167l,20131004,above510.63,394.884207972,399.883897517,39.5156940438
167l,20131004,above510.73,350.965379084,355.191677602,35.6847057615
167l,20131004,above510.83,310.941247124,314.389591721,31.8528232546
167l,20131004,above510.93,270.793122787,273.495455104,27.0634418306
167l,20131004,above511.03,224.113442225,226.155256696,21.1964897615
167l,20131004,above511.13,166.220246534,167.767997644,15.6623711811
167l,20131004,above511.23,123.147242041,124.240230411,10.4750028829
167l,20131004,above511.33,73.3218218452,74.0142457267,6.35068790749
167l,20131004,above511.43,40.6639692976,41.0269178301,3.02607697952
167l,20131004,above511.53,17.3897125536,17.5177450022,0.886518504727
167l,20131004,above511.63,2.4188808734,2.42742680566,0.0523474693766
