Site,Date,Plane_Height,Area_2D,Area_3D,Volume
035l,20130923,8kto25k,685.689823334,690.599074196,500.868377373
035l,20130923,above848.27,685.689823334,690.599074196,500.868377373
035l,20130923,above848.37,656.628338966,660.86060679,433.683226893
035l,20130923,above848.47,619.890866443,623.408134033,369.781840704
035l,20130923,above848.57,570.171124402,573.139423836,310.165262047
035l,20130923,above848.67,515.549047223,518.064219506,255.883098403
035l,20130923,above848.77,461.806854022,463.900032749,207.01966485
035l,20130923,above848.87,403.001655671,404.723407259,163.695392354
035l,20130923,above848.97,345.481813002,346.870908881,126.324424511
035l,20130923,above849.07,289.480623582,290.561474071,94.6330379409
035l,20130923,above849.17,249.755482793,250.531031006,67.7324363759
035l,20130923,above849.27,214.247708412,214.73537193,44.5451225679
035l,20130923,above849.37,178.342287211,178.579934814,24.8612018747
035l,20130923,above849.47,119.455092381,119.555137337,9.75761659579
035l,20130923,above849.57,50.2223467685,50.2341247634,1.1740862036
035l,20130923,above849.67,0.0,0.0,0.0
