Site,Date,Plane_Height,Area_2D,Area_3D,Volume
035l,20000911,8kto25k,913.678384633,933.087672958,624.233890802
035l,20000911,above848.27,913.678384633,933.087672958,624.233890802
035l,20000911,above848.37,827.229720968,844.700012448,537.119917342
035l,20000911,above848.47,737.267534617,753.071032576,459.124273844
035l,20000911,above848.57,668.980563076,683.216330111,388.88136317
035l,20000911,above848.67,605.316147325,617.991041228,325.121141602
035l,20000911,above848.77,535.128072511,546.286684167,268.088383389
035l,20000911,above848.87,473.385696258,483.052654308,217.713054474
035l,20000911,above848.97,412.466539421,420.695462494,173.418038895
035l,20000911,above849.07,353.054753652,359.926356854,135.172454013
035l,20000911,above849.17,297.65275177,303.250449144,102.642284016
035l,20000911,above849.27,243.033076853,247.452843274,75.5838530717
035l,20000911,above849.37,193.630072493,196.978038519,53.91128669
035l,20000911,above849.47,158.754020355,161.132727584,36.309191439
035l,20000911,above849.57,124.44506684,125.965256356,22.1282723613
035l,20000911,above849.67,91.9042208838,92.7071107541,11.3189641722
035l,20000911,above849.77,56.2934694708,56.5695539309,3.8583461075
035l,20000911,above849.87,14.1268843905,14.1454994304,0.283848086019
035l,20000911,above849.97,0.0,0.0,0.0
