Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20081017,8kto25k,2809.12170276,2842.90071414,3984.87561047
063l,20081017,above799.64,3549.73471461,3591.25382572,4262.97778666
063l,20081017,above799.74,3372.00776798,3411.4699787,3988.8459088
063l,20081017,above799.84,3185.53550788,3223.04432189,3726.90301858
063l,20081017,above799.94,3004.35119657,3040.02041815,3477.90650312
063l,20081017,above800.04,2830.80981321,2864.75737325,3241.27700859
063l,20081017,above800.14,2644.9167765,2677.35475049,3017.63090834
063l,20081017,above800.24,2440.2162966,2471.47400177,2809.92453087
063l,20081017,above800.34,2292.31232876,2322.48844102,2612.70573668
063l,20081017,above800.44,2130.73084343,2159.74977314,2425.93019445
063l,20081017,above800.54,1944.75335754,1972.61176269,2249.45347301
063l,20081017,above800.64,1776.37867078,1803.05016447,2086.71020751
063l,20081017,above800.74,1697.11441807,1722.49747641,1932.22208643
063l,20081017,above800.84,1632.96293508,1657.04100558,1776.05398716
063l,20081017,above800.94,1577.18027227,1599.90460836,1616.257282
