Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,19960325,8kto25k,5078.3258681,5099.3645299,5290.71356682
063l,19960325,above799.64,5190.60195863,5212.57480978,5303.34038741
063l,19960325,above799.74,4982.25548294,5003.09795319,4866.50777637
063l,19960325,above799.84,4756.00476231,4775.84178703,4445.29785421
063l,19960325,above799.94,4488.88842836,4507.86430791,4043.12937533
063l,19960325,above800.04,4217.4848658,4235.63320825,3663.09135722
063l,19960325,above800.14,3972.88501321,3990.12838892,3304.38514837
063l,19960325,above800.24,3755.89580202,3772.140429,2964.4071267
063l,19960325,above800.34,3555.77718016,3570.96161267,2638.19538453
063l,19960325,above800.44,3363.52116294,3377.627152,2327.05232579
063l,19960325,above800.54,3181.14774289,3194.15769115,2028.20629951
063l,19960325,above800.64,3046.03136889,3057.89619049,1739.22875551
063l,19960325,above800.74,2917.19481976,2927.9071682,1459.92543647
063l,19960325,above800.84,2550.07849741,2559.67352188,1195.3543471
063l,19960325,above800.94,2283.60877065,2292.25569858,955.238599133
