Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20041120,8kto25k,2014.49675475,2037.6693666,1671.8092202
063l,20041120,above799.64,2213.89608498,2254.46492921,1808.8502687
063l,20041120,above799.74,2103.52557073,2142.98646659,1664.59023664
063l,20041120,above799.84,1995.98198009,2034.37524687,1525.32952972
063l,20041120,above799.94,1879.0339953,1916.43022426,1391.37244775
063l,20041120,above800.04,1777.15847745,1813.60420173,1263.70998302
063l,20041120,above800.14,1645.44625773,1680.98378776,1142.26871772
063l,20041120,above800.24,1435.07117419,1469.67468694,1034.84359745
063l,20041120,above800.34,1275.75248273,1309.45331884,938.426879478
063l,20041120,above800.44,1149.12081506,1181.98566833,852.20225384
063l,20041120,above800.54,1050.06166513,1082.17483144,770.31137659
063l,20041120,above800.64,915.374883391,946.826268209,694.01890667
063l,20041120,above800.74,799.647882233,830.441125257,627.233678925
063l,20041120,above800.84,703.927528012,733.992562187,562.421331653
063l,20041120,above800.94,630.20474965,659.566524692,496.58691055
