Site,Date,Plane_Height,Area_2D,Area_3D,Volume
063l,20000824,8kto25k,1347.5600497,1364.23408107,616.154112016
063l,20000824,above799.64,1442.16862884,1463.53711377,647.555043932
063l,20000824,above799.74,1194.89999578,1215.50310031,586.946042916
063l,20000824,above799.84,1076.5060103,1096.54584756,539.561595303
063l,20000824,above799.94,972.338134921,991.781861524,497.737188017
063l,20000824,above800.04,872.365651686,891.218915475,460.482296584
063l,20000824,above800.14,766.886114496,785.203284383,429.175947248
063l,20000824,above800.24,655.352438249,673.132300021,404.009002449
063l,20000824,above800.34,520.37724894,537.617923141,384.541210482
063l,20000824,above800.44,464.798994043,481.439213872,370.267961842
063l,20000824,above800.54,424.772875344,440.762066053,353.888183881
063l,20000824,above800.64,392.611558547,407.872887777,335.352669283
063l,20000824,above800.74,366.067527621,380.527248805,316.298252689
063l,20000824,above800.84,342.879961994,356.489793005,291.129128241
063l,20000824,above800.94,321.616968083,334.34401993,258.585618339
