Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
045l,5/5/2002,minto8K(823.09),14001.56,14519.44,14340.28,1540.171
045l,11/18/2004,minto8K(826.69),16808.1,17509.93,23438.25,1848.891
045l,12/7/2004,minto8K(825.89),14472.03,15160.16,18483.91,1591.923
045l,2/7/2008,minto8K(826.49),18320.81,19054.12,16716.36,2015.289
045l,3/31/2008,minto8K(825.99),15652.09,16351.24,15181.42,1721.73
