Site,Date,Plane_Height,Area_2D,Area_3D,Volume
087l,19990513,8kto25k,337.437516194,374.171860772,223.573438237
087l,19990513,above717.65,661.973237855,723.731587032,390.576729469
087l,19990513,above717.75,649.308087904,709.680701134,382.327208769
087l,19990513,above717.85,636.661092185,695.644794394,373.697857711
087l,19990513,above717.95,624.141685787,681.722971577,364.783903213
087l,19990513,above718.05,612.006320866,668.14123185,355.681023408
087l,19990513,above718.15,599.999386247,654.661718177,346.403343037
087l,19990513,above718.25,588.168483314,641.333238255,336.953927512
087l,19990513,above718.35,576.497235696,628.142343892,327.324285975
087l,19990513,above718.45,565.215937045,615.302936565,317.51792984
087l,19990513,above718.55,553.949036112,602.47606358,307.546392101
087l,19990513,above718.65,542.332393213,589.327394303,297.414589117
087l,19990513,above718.75,530.026290888,575.538413037,287.148735405
087l,19990513,above718.85,516.559530381,560.670697197,276.830016298
087l,19990513,above718.95,501.762824831,544.556966569,266.535346629
087l,19990513,above719.05,484.339380304,525.915040424,256.425326296
087l,19990513,above719.15,464.648371964,505.055849279,246.728609598
087l,19990513,above719.25,445.952763627,485.068568321,237.598736187
087l,19990513,above719.35,428.377652427,466.114946979,229.001123034
087l,19990513,above719.45,412.636614296,448.928350635,220.904631458
087l,19990513,above719.55,398.0160783,432.819941111,213.207383192
087l,19990513,above719.65,384.587208529,417.811364378,205.799417727
087l,19990513,above719.75,371.299664607,402.87129281,198.522727718
087l,19990513,above719.85,358.6274458,388.477595136,191.142345342
087l,19990513,above719.95,346.325404005,374.441009072,183.227661275
087l,19990513,above720.05,334.298212506,360.691436236,174.513486469
087l,19990513,above720.15,322.092819269,346.774394815,165.060805126
087l,19990513,above720.25,309.204435208,332.189711437,154.986561966
087l,19990513,above720.35,294.801331296,316.131489399,144.279326346
087l,19990513,above720.45,278.995793832,298.739151928,133.128378568
087l,19990513,above720.55,263.401462737,281.610434686,121.712273729
087l,19990513,above720.65,248.388558073,265.060052613,109.871421222
087l,19990513,above720.75,233.124050567,248.288879023,97.1901158954
087l,19990513,above720.85,216.323955253,230.014884858,82.819633305
087l,19990513,above720.95,189.739766469,201.937035259,66.5253457011
087l,19990513,above721.05,145.533955127,156.162662518,51.9701266352
087l,19990513,above721.15,117.422742199,126.381172419,40.6060217881
087l,19990513,above721.25,95.796794572,103.108537388,31.0722667515
087l,19990513,above721.35,77.8711881957,83.6217973077,23.0931420668
087l,19990513,above721.45,61.8297882872,66.194104407,16.4661863403
087l,19990513,above721.55,47.5352401019,50.6970898109,11.179208003
087l,19990513,above721.65,35.9126243644,38.0507292754,7.04599277151
