Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
022r,4/2/1993,minto8K(870.23),5190.240304,5441.558339,7630.79105,934.2432547
022r,10/8/1993,minto8K(873.03),3214.088263,3338.345486,5879.950774,578.5358873
022r,4/9/1994,minto8K(871.23),5170.715444,5368.540125,9802.245388,930.7287799
022r,11/21/1994,minto8K(870.63),5288.993727,5506.807072,6915.320136,952.0188708
022r,4/26/1995,minto8K(871.03),5224.645352,5469.584243,10409.90405,940.4361633
022r,2/16/1996,minto8K(870.33),5638.554869,5892.737433,8689.414641,1014.939876
022r,4/17/1996,minto8K(868.93),5490.5594,5750.868589,7588.511425,988.3006919
022r,9/15/1996,minto8K(869.73),5905.20842,6230.570744,3971.250029,1062.937516
022r,2/15/1997,minto8K(868.43),5889.125081,6241.617746,6499.322548,1060.042515
022r,4/22/1997,minto8K(868.43),5970.337045,6241.479047,6405.202438,1074.660668
022r,8/26/1997,minto8K(868.63),5995.732787,6311.717508,5385.279802,1079.231902
022r,4/16/1998,minto8K(869.83),5279.275418,5528.192006,9415.911963,950.2695752
022r,5/7/1999,minto8K(869.43),4977.883366,5166.865613,11734.55026,896.019006
022r,3/20/2000,minto8K(871.03),5263.968365,5473.136557,9838.193512,947.5143057
022r,6/5/2000,minto8K(869.53),4908.225655,5147.254542,8111.513172,883.480618
022r,8/22/2000,minto8K(870.53),5107.930232,5303.429122,9595.97881,919.4274417
022r,9/11/2000,minto8K(867.63),4877.721516,5123.942635,8172.748708,536.5493668
022r,4/30/2002,minto8K(869.83),5460.340119,5655.155573,9374.048055,600.6374131
022r,11/14/2004,minto8K(871.03),5184.541022,5399.012612,11436.43754,570.2995124
022r,12/3/2004,minto8K(867.83),4836.560377,5071.715018,9397.995391,532.0216415
022r,2/3/2008,minto8K(869.63),4591.334656,4782.64972,12854.03948,505.0468122
022r,3/29/2008,minto8K(869.23),4799.378006,4993.420197,10735.71848,527.9315807
