Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
022r,4/26/1995,minto8K(867.03),6797.391323,7269.60509,6192.791021,1223.530438
022r,2/16/1996,minto8K(867.43),6726.562109,7061.651249,7639.280372,1210.78118
022r,4/17/1996,minto8K(866.33),6797.391323,7128.027546,3702.163254,1223.530438
022r,9/15/1996,minto8K(866.23),6797.391323,7150.415642,3313.711836,1223.530438
022r,2/15/1997,minto8K(866.43),6797.391323,7220.772828,4629.981446,1223.530438
022r,4/22/1997,minto8K(866.83),6797.391323,7147.407806,6944.106591,1223.530438
022r,8/26/1997,minto8K(867.13),6797.389374,7176.530761,7082.453747,1223.530087
022r,4/16/1998,minto8K(867.43),6788.638662,7147.998166,8856.726847,1221.954959
022r,5/7/1999,minto8K(867.13),6797.389835,7316.578116,6595.347911,1223.53017
022r,3/20/2000,minto8K(866.73),6793.348841,7158.38374,6386.544793,1222.802791
022r,6/5/2000,minto8K(866.73),6709.232566,7236.906316,5223.278155,1207.661862
022r,8/22/2000,minto8K(866.73),6723.942712,7110.247689,5144.320981,1210.309688
022r,9/11/2000,minto8K(866.93),6789.506793,7123.338075,5454.412451,746.8457473
022r,4/30/2002,minto8K(866.63),6797.391323,7214.075423,5790.838661,747.7130456
022r,11/14/2004,minto8K(866.63),6797.388469,7368.024772,6130.962981,747.7127315
022r,12/3/2004,minto8K(866.53),6797.388469,7315.455731,4113.017961,747.7127315
022r,2/3/2008,minto8K(866.73),6778.295265,7241.359417,5050.652451,1220.093148
022r,3/29/2008,minto8K(866.63),6797.388469,7222.47487,3795.380807,1223.529924
