Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
041r,2/5/2008,minto8K(830.63),24485.51,25182.37,27558.58,2693.406
041r,3/31/2008,minto8K(831.33),24413.01,25049.29,21633.63,2685.431
