Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
041r,2/5/2008,minto8K,20169.34062,20651.34005,22508.46982,2218.627468
041r,3/31/2008,minto8K,19513.27011,19957.04773,18737.66424,2146.459712
