Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
041r,2/5/2008,minto8K(827.03),17965.93,18802.06,8682.855,1976.253
041r,3/31/2008,minto8K(827.63),18031.18,18915.57,6964.482,1983.43
