Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,20121007,8kto25k,960.271958864,986.594613484,629.947475853
050r,20121007,above830.5,1970.502717,2022.60100777,1450.36052698
050r,20121007,above830.6,1916.25430011,1967.28671547,1421.11824299
050r,20121007,above830.7,1858.79495087,1908.78973859,1393.31322782
050r,20121007,above830.8,1808.22325028,1857.14426906,1366.45998234
050r,20121007,above830.9,1763.2165525,1811.02909179,1340.43253172
050r,20121007,above831.0,1719.4792697,1766.20279954,1314.94593035
050r,20121007,above831.1,1676.9230254,1722.55446433,1287.84789924
050r,20121007,above831.2,1634.75649328,1679.28966734,1259.61896839
050r,20121007,above831.3,1592.25602429,1635.71052248,1231.69341823
050r,20121007,above831.4,1549.01582561,1591.43377918,1204.81301298
050r,20121007,above831.5,1506.48436355,1547.85297223,1178.92733364
050r,20121007,above831.6,1464.27743047,1504.58197852,1153.75680426
050r,20121007,above831.7,1421.50206705,1460.76091793,1129.07311249
050r,20121007,above831.8,1379.10106197,1417.33164241,1104.72682095
050r,20121007,above831.9,1338.37857119,1375.53556139,1080.51782991
050r,20121007,above832.0,1298.64653135,1334.72053557,1056.23966145
050r,20121007,above832.1,1260.98082257,1295.91470206,1031.6822614
050r,20121007,above832.2,1226.30417807,1259.98836082,1006.40447362
050r,20121007,above832.3,1194.63983292,1226.95858931,979.804465003
050r,20121007,above832.4,1161.36853587,1192.36318262,951.650313185
050r,20121007,above832.5,1126.50688524,1156.22568867,922.355740326
050r,20121007,above832.6,1085.8653427,1114.38471459,892.37639344
050r,20121007,above832.7,1051.14397504,1078.49709708,861.880123656
050r,20121007,above832.8,1019.57696173,1045.72378812,830.243846955
050r,20121007,above832.9,988.922507919,1013.82100388,796.749300074
050r,20121007,above833.0,961.159219243,984.828560424,760.842946536
050r,20121007,above833.1,936.082651188,958.518178845,722.280456369
050r,20121007,above833.2,910.928576256,932.143005864,681.206507365
050r,20121007,above833.3,883.193975659,903.208550958,637.997830666
050r,20121007,above833.4,853.280191521,872.097995171,592.735399549
050r,20121007,above833.5,823.311309536,840.93136529,544.795416904
050r,20121007,above833.6,794.343638149,810.753755482,495.673974581
050r,20121007,above833.7,766.683837467,781.847909313,445.547742724
050r,20121007,above833.8,740.141066335,754.025203552,393.84585896
050r,20121007,above833.9,713.590156246,726.135530047,340.029126473
050r,20121007,above834.0,674.930290521,686.125471058,283.374076596
050r,20121007,above834.1,630.247945521,640.0172476,225.663064333
050r,20121007,above834.2,569.68933382,578.034664114,169.61064706
050r,20121007,above834.3,488.380321326,495.246950168,118.873551974
050r,20121007,above834.4,359.42530417,364.647608629,76.551645605
