Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,20150927,8kto25k,884.425757254,920.515640696,812.631555726
050r,20150927,above830.5,2061.19760632,2132.03451096,1951.55308659
050r,20150927,above830.6,2013.75184701,2083.40067799,1915.59528407
050r,20150927,above830.7,1965.40620537,2033.8887626,1879.95336525
050r,20150927,above830.8,1914.81667679,1982.15999019,1844.7384257
050r,20150927,above830.9,1862.94471696,1929.18206173,1810.6051633
050r,20150927,above831.0,1813.44961329,1878.59820677,1777.65671159
050r,20150927,above831.1,1768.19688815,1832.24640772,1743.34678219
050r,20150927,above831.2,1723.63291844,1786.59001308,1708.0378709
050r,20150927,above831.3,1679.61299197,1741.47610855,1673.17852255
050r,20150927,above831.4,1635.9639918,1696.73303773,1639.39555363
050r,20150927,above831.5,1593.04824998,1652.71218334,1606.55443969
050r,20150927,above831.6,1549.95130976,1608.49460328,1574.37306637
050r,20150927,above831.7,1504.32287838,1561.76615168,1542.73822377
050r,20150927,above831.8,1459.01328609,1515.33530183,1511.62509461
050r,20150927,above831.9,1415.1575473,1470.33708379,1480.84386819
050r,20150927,above832.0,1371.64879629,1425.67715144,1450.24762193
050r,20150927,above832.1,1330.23067954,1383.08202591,1419.65198102
050r,20150927,above832.2,1291.69030484,1343.2741104,1388.66248934
050r,20150927,above832.3,1261.32072706,1311.1733067,1356.47149359
050r,20150927,above832.4,1242.60040151,1289.91489407,1321.83962972
050r,20150927,above832.5,1226.56304157,1271.07433579,1284.27931732
050r,20150927,above832.6,1211.43145632,1253.02218107,1243.70161641
050r,20150927,above832.7,1196.46058421,1235.08282816,1200.1911224
050r,20150927,above832.8,1181.30488292,1216.95178691,1153.58154459
050r,20150927,above832.9,1166.14957766,1198.79888634,1103.40212058
050r,20150927,above833.0,1150.9066049,1180.56989871,1049.28019093
050r,20150927,above833.1,1134.77364796,1161.57726956,991.339815072
050r,20150927,above833.2,1117.39468679,1141.52578203,930.020064763
050r,20150927,above833.3,1098.84797324,1120.44177702,865.710032735
050r,20150927,above833.4,1077.85720527,1097.10124825,798.429740765
050r,20150927,above833.5,1053.86852722,1070.93195445,727.683794961
050r,20150927,above833.6,1026.30323475,1041.44396866,655.399997302
050r,20150927,above833.7,995.504349528,1009.03063648,582.19800468
050r,20150927,above833.8,960.166721837,972.33939112,508.006807108
050r,20150927,above833.9,920.45209291,931.463267196,432.808235422
050r,20150927,above834.0,873.216599454,883.224137297,356.074939577
050r,20150927,above834.1,796.811320575,805.84022981,279.893472892
050r,20150927,above834.2,705.882140032,713.883514011,208.756987846
050r,20150927,above834.3,620.412339075,627.331864912,144.818097238
050r,20150927,above834.4,447.444935881,453.019690106,91.3684601814
