Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,20061011,8kto25k,1035.32171178,1063.07841301,572.762688688
050r,20061011,above830.5,2024.35448456,2069.63256868,1222.57264459
050r,20061011,above830.6,1976.8912247,2021.1155715,1190.27313169
050r,20061011,above830.7,1921.58302515,1964.74872908,1158.52101321
050r,20061011,above830.8,1867.89315709,1910.0524062,1127.88952564
050r,20061011,above830.9,1814.94608314,1856.11281702,1098.50963191
050r,20061011,above831.0,1761.47331045,1801.65081268,1070.47517478
050r,20061011,above831.1,1708.86250595,1748.04602012,1041.74286777
050r,20061011,above831.2,1659.28577532,1697.44635424,1012.63102027
050r,20061011,above831.3,1607.44723191,1644.60052414,984.558992719
050r,20061011,above831.4,1553.11842803,1589.27788396,958.493746214
050r,20061011,above831.5,1496.35075921,1531.5533149,934.597463948
050r,20061011,above831.6,1434.60107463,1468.91422185,912.994695254
050r,20061011,above831.7,1375.45924928,1408.85083891,893.634831469
050r,20061011,above831.8,1322.18855429,1354.54395803,875.867364188
050r,20061011,above831.9,1276.57498158,1307.74478931,858.907064221
050r,20061011,above832.0,1236.86854549,1266.73886944,842.02815085
050r,20061011,above832.1,1202.13047369,1230.59713699,824.60047319
050r,20061011,above832.2,1170.30283136,1197.30472117,806.052689852
050r,20061011,above832.3,1139.89167877,1165.39619067,785.92542004
050r,20061011,above832.4,1110.47985877,1134.47389817,763.923350856
050r,20061011,above832.5,1081.57612316,1104.05416687,740.218738851
050r,20061011,above832.6,1053.31544218,1074.26600188,714.792112634
050r,20061011,above832.7,1025.2818553,1044.73529837,687.749526409
050r,20061011,above832.8,997.401354527,1015.36779509,658.895340633
050r,20061011,above832.9,969.421928301,985.914040471,627.74653223
050r,20061011,above833.0,941.185621108,956.231110017,593.944801308
050r,20061011,above833.1,911.668797977,925.304002972,557.640734837
050r,20061011,above833.2,882.496221688,894.796822673,519.243109627
050r,20061011,above833.3,855.119834326,866.128082583,478.893341746
050r,20061011,above833.4,828.473071539,838.233488485,436.294121465
050r,20061011,above833.5,802.488381407,811.030284041,390.620828442
050r,20061011,above833.6,776.803921607,784.167244286,343.413151094
050r,20061011,above833.7,750.868854332,757.118231824,294.930315317
050r,20061011,above833.8,722.137178306,727.346763817,244.839499184
050r,20061011,above833.9,681.378398774,685.658980232,193.491575624
050r,20061011,above834.0,632.73654923,636.155561929,140.711762259
050r,20061011,above834.1,562.638457164,565.257728231,88.2532504272
050r,20061011,above834.2,379.747023548,381.561262052,44.0170781804
050r,20061011,above834.3,153.995084366,155.139001452,20.4217964524
050r,20061011,above834.4,82.7477970632,83.4221823743,9.75730569449
