Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,19931011,8kto25k,1215.88921378,1237.43943358,369.052452765
050r,19931011,above830.5,1818.2316281,1846.08448467,450.866989126
050r,19931011,above830.6,1762.8364728,1789.54018227,424.403329615
050r,19931011,above830.7,1706.1840111,1731.81278261,399.09385456
050r,19931011,above830.8,1651.41447142,1676.0064162,374.944470433
050r,19931011,above830.9,1602.29271784,1625.8053431,352.004594588
050r,19931011,above831.0,1555.76113839,1578.14962893,329.966653708
050r,19931011,above831.1,1510.9642825,1532.19715657,306.564868549
050r,19931011,above831.2,1467.19272445,1487.25334657,282.195331792
050r,19931011,above831.3,1423.94741566,1442.83491153,258.299696637
050r,19931011,above831.4,1380.98724565,1398.70199573,235.501409509
050r,19931011,above831.5,1337.91784722,1354.44213513,213.73605077
050r,19931011,above831.6,1289.29534918,1304.71811091,192.968042471
050r,19931011,above831.7,1226.68876591,1241.23416355,174.089572453
050r,19931011,above831.8,1156.27373255,1170.12509212,157.895919005
050r,19931011,above831.9,1078.85270256,1092.04288279,145.461450414
050r,19931011,above832.0,1021.2328758,1033.75449709,135.465905732
050r,19931011,above832.1,965.663203307,977.535038247,126.994018772
050r,19931011,above832.2,914.142154791,925.262584879,119.568197351
050r,19931011,above832.3,863.148183433,873.449559468,112.648169962
050r,19931011,above832.4,815.412348214,824.849482685,105.916990636
050r,19931011,above832.5,767.699527544,776.314021894,99.4255757022
050r,19931011,above832.6,718.828077874,726.692903443,93.3002911534
050r,19931011,above832.7,667.688910091,674.871938753,87.8709000161
050r,19931011,above832.8,616.973412534,623.481183416,83.1861178852
050r,19931011,above832.9,568.759803993,574.581275989,78.5170787213
050r,19931011,above833.0,521.741936183,526.894529648,73.3164359578
050r,19931011,above833.1,479.209179276,483.775655384,67.3313976773
050r,19931011,above833.2,432.537973657,436.548719476,60.7087730707
050r,19931011,above833.3,382.480997787,385.94846472,54.2461308615
050r,19931011,above833.4,318.594338826,321.557934056,48.4413721827
050r,19931011,above833.5,272.898625171,275.368436738,42.6462351028
050r,19931011,above833.6,234.934168368,236.915380727,36.773784285
050r,19931011,above833.7,191.978820086,193.528601677,31.082812548
050r,19931011,above833.8,149.183400255,150.330807871,25.4603617896
050r,19931011,above833.9,110.601404752,111.350768359,19.6729609962
050r,19931011,above834.0,79.3345052433,79.7674376196,12.9271222433
050r,19931011,above834.1,51.2523662226,51.5060816219,6.59981916725
