Site,Date,Plane_Height,Area_2D,Area_3D,Volume
050r,19960219,8kto25k,1096.33574666,1126.36562195,351.761803192
050r,19960219,above830.5,1828.34736055,1866.48143092,452.640970875
050r,19960219,above830.6,1801.94797187,1837.42969315,438.920334542
050r,19960219,above830.7,1775.45494982,1808.36024473,423.373605715
050r,19960219,above830.8,1746.44416258,1776.89730438,406.061122253
050r,19960219,above830.9,1714.43755467,1742.62001745,387.755611899
050r,19960219,above831.0,1680.01598784,1706.17394604,368.822853074
050r,19960219,above831.1,1644.27845925,1668.82101941,347.338398166
050r,19960219,above831.2,1604.63648738,1627.87924651,324.148019577
050r,19960219,above831.3,1563.4472605,1585.49951571,301.037950999
050r,19960219,above831.4,1521.78956127,1542.6839613,278.767138239
050r,19960219,above831.5,1479.73406204,1499.49293944,257.283058067
050r,19960219,above831.6,1433.95729479,1452.66599324,236.518841647
050r,19960219,above831.7,1381.50981581,1399.28544424,216.804027325
050r,19960219,above831.8,1326.67783361,1343.5643252,198.439849518
050r,19960219,above831.9,1271.71551683,1287.73875655,181.430778712
050r,19960219,above832.0,1214.87656496,1230.07305299,165.809019427
050r,19960219,above832.1,1153.70114302,1168.12257271,151.837159624
050r,19960219,above832.2,1088.62164772,1102.31490289,139.693624911
050r,19960219,above832.3,1009.8366713,1022.87709645,130.076621306
050r,19960219,above832.4,944.444201939,956.659109958,123.024606655
050r,19960219,above832.5,889.444418289,900.727060549,117.272410817
050r,19960219,above832.6,841.60724451,851.899485119,112.08922166
050r,19960219,above832.7,794.874924726,804.188875286,107.128726594
050r,19960219,above832.8,746.356402875,754.739448896,102.343056756
050r,19960219,above832.9,699.189741625,706.66021151,97.2737770836
050r,19960219,above833.0,651.706254787,658.331552462,91.4351538533
050r,19960219,above833.1,601.880541354,607.742982423,85.0766611279
050r,19960219,above833.2,548.839562917,554.061904351,78.8221869296
050r,19960219,above833.3,496.027494884,500.656327869,73.0859600383
050r,19960219,above833.4,437.401274398,441.511000739,67.967912363
050r,19960219,above833.5,386.771793757,390.402198735,62.7671643705
050r,19960219,above833.6,346.371832143,349.527478899,57.8687182842
050r,19960219,above833.7,306.623904205,309.324401729,53.1335812887
050r,19960219,above833.8,267.217798428,269.482030726,48.0807341382
050r,19960219,above833.9,226.979269171,228.834042306,42.2313472915
050r,19960219,above834.0,183.381196169,184.874608493,34.8279896654
050r,19960219,above834.1,143.329514056,144.512377506,26.1213409468
050r,19960219,above834.2,107.029902627,107.965624036,17.7617482316
050r,19960219,above834.3,75.5928919211,76.2693764278,11.0162819482
050r,19960219,above834.4,39.6985056279,40.1462381698,5.53063206378
