Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
194l,11/1/1992,minto8K(436.15),16246.93753,16455.22391,26217.76634,4061.734382
194l,4/13/1993,minto8K(436.45),15596.02404,15770.91302,28391.59834,2807.284326
194l,10/23/1993,minto8K(437.85),15119.45948,15207.81109,31127.72384,2721.502707
194l,4/22/1994,minto8K(436.55),13265.67311,13391.50989,26968.32248,2387.82116
194l,12/2/1994,minto8K(435.75),16246.93862,16503.53727,32086.41708,2924.448952
194l,5/9/1995,minto8K(436.85),14728.95987,14860.4716,28254.52755,2651.212777
194l,3/1/1996,minto8K(436.75),16125.08283,16354.39743,27986.82463,2902.514909
194l,5/2/1996,minto8K(431.65),16180.3867,16565.865,15480.19725,2912.469606
194l,9/27/1996,minto8K(437.15),16227.02655,16442.45685,20713.23374,2920.864779
194l,2/26/1997,minto8K(431.95),16246.9403,16622.49746,14062.31265,2924.449255
194l,5/5/1997,minto8K(431.45),16246.94106,16561.85396,6985.366568,2924.449391
194l,9/5/1997,minto8K(435.55),16246.94233,16516.79776,10391.79349,2924.44962
194l,4/27/1998,minto8K(432.45),16240.85164,16595.88861,13258.44041,2923.353296
194l,5/20/1999,minto8K(433.95),16246.94297,16549.05166,19513.94067,2924.449734
194l,4/3/2000,minto8K(432.15),16246.21248,16547.60139,9780.046732,2924.318246
194l,6/17/2000,minto8K(432.95),16246.9417,16518.60199,15227.49875,2924.449505
194l,2/16/2008,minto8K(433.75),16246.9403,16575.62302,22583.9642,1787.163433
194l,4/11/2008,minto8K(436.35),16246.9403,16487.10093,20068.07728,1787.163433
