Date,Volume,Errors
11/1/1992,17833.4,1568
4/13/1993,17131.9,1231
10/23/1993,18083.8,1231
4/22/1994,16757,1240
12/2/1994,16493.6,1272
5/9/1995,17969.6,1231
3/1/1996,17496.4,1218
5/2/1996,16230.2,1389
9/27/1996,15751.9,1354
2/26/1997,14147,1437
5/5/1997,10249.5,1506
9/5/1997,8085.65,1540
4/27/1998,10044.6,1494
5/20/1999,15825.1,1382
4/3/2000,13181.3,1421
6/17/2000,14592.4,1403
2/16/2008,17426.9,951.8
4/11/2008,20390,949
