Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20040603,8kto25k,2175.16478682,2228.38326854,524.704185238
044l,20040603,above836.92,3862.22810602,3966.55867754,1239.10993493
044l,20040603,above837.02,3774.46963403,3875.60838924,1209.33805595
044l,20040603,above837.12,3667.41015074,3765.23682163,1180.29289952
044l,20040603,above837.22,3555.18228479,3649.94876068,1152.00550881
044l,20040603,above837.32,3447.85193404,3539.900266,1125.26916406
044l,20040603,above837.42,3341.16390168,3430.7187913,1099.34132833
044l,20040603,above837.52,3229.79886561,3317.07538704,1074.40749884
044l,20040603,above837.62,3124.1581895,3209.36861427,1050.62139701
044l,20040603,above837.72,3022.15501733,3105.50311792,1026.72754043
044l,20040603,above837.82,2916.94771438,2998.6219552,1002.4447551
044l,20040603,above837.92,2794.93266606,2875.10959029,978.706764701
044l,20040603,above838.02,2672.36544976,2751.1074991,956.720098716
044l,20040603,above838.12,2559.85862092,2637.17758124,935.760908638
044l,20040603,above838.22,2453.74738228,2529.61747112,915.436894794
044l,20040603,above838.32,2352.54805417,2426.92479303,896.192364262
044l,20040603,above838.42,2258.45861763,2331.21818805,878.937318839
044l,20040603,above838.52,2177.08962757,2247.9589025,863.471649798
044l,20040603,above838.62,2105.99955933,2174.70521878,848.726817605
044l,20040603,above838.72,2041.12843398,2107.49321027,833.771840679
044l,20040603,above838.82,1979.16338412,2043.08989851,817.683296347
044l,20040603,above838.92,1919.42524827,1980.83023425,800.221315834
044l,20040603,above839.02,1860.54003444,1919.39182927,781.228061382
044l,20040603,above839.12,1801.8711533,1858.15089047,760.583765537
044l,20040603,above839.22,1744.19641884,1797.89053307,738.263011688
044l,20040603,above839.32,1687.0633192,1738.175409,714.405749689
044l,20040603,above839.42,1628.74300345,1677.28429299,689.37947703
044l,20040603,above839.52,1570.23477172,1616.22252149,663.403742162
044l,20040603,above839.62,1509.49030831,1552.95915603,636.664184274
044l,20040603,above839.72,1448.9471995,1489.95309143,609.25125969
044l,20040603,above839.82,1388.29907051,1426.87775573,580.977589376
044l,20040603,above839.92,1326.05155669,1362.22311634,551.776881386
044l,20040603,above840.02,1262.0363134,1295.82099003,521.764837156
044l,20040603,above840.12,1193.93290691,1225.32269304,491.049710383
044l,20040603,above840.22,1118.91025478,1147.88989222,459.996019093
044l,20040603,above840.32,1050.59615845,1077.17591872,428.154011929
044l,20040603,above840.42,982.808356315,1007.01968339,395.078025404
044l,20040603,above840.52,914.212193227,936.092044799,361.730308316
044l,20040603,above840.62,841.225663095,860.855430836,328.954984912
044l,20040603,above840.72,767.864656336,785.352383128,297.473673602
044l,20040603,above840.82,693.128950834,708.613950456,267.567225649
044l,20040603,above840.92,606.35684812,620.024082372,239.360978973
044l,20040603,above841.02,524.46073381,536.446100225,214.119489369
044l,20040603,above841.12,458.569286102,468.980498444,190.672794133
044l,20040603,above841.22,401.309628221,410.279655989,168.555351581
044l,20040603,above841.32,353.062950185,360.734514593,147.236854203
044l,20040603,above841.42,314.985147206,321.537325036,125.619728196
044l,20040603,above841.52,286.51841881,292.055035111,102.127410595
044l,20040603,above841.62,257.416684893,262.031974632,77.2220947983
044l,20040603,above841.72,223.447334271,227.169570518,53.4611321714
