Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,19960217,8kto25k,2171.10999079,2226.70351479,509.536473332
044l,19960217,above836.92,3790.52754593,3897.49193649,1060.14083831
044l,19960217,above837.02,3719.43909222,3823.69111213,1036.86090713
044l,19960217,above837.12,3643.88262329,3745.57035648,1011.80556783
044l,19960217,above837.22,3561.70220008,3661.03111187,984.420788441
044l,19960217,above837.32,3472.77203676,3569.94756248,955.988585993
044l,19960217,above837.42,3373.45384131,3468.71503302,927.155645367
044l,19960217,above837.52,3265.0015658,3358.53023911,898.745216423
044l,19960217,above837.62,3151.5548447,3243.47979725,871.817748007
044l,19960217,above837.72,3040.89321353,3131.29883111,845.578843737
044l,19960217,above837.82,2928.02698561,3016.98220205,819.819453695
044l,19960217,above837.92,2814.65297659,2902.18952418,794.707282125
044l,19960217,above838.02,2703.43580222,2789.55426805,770.115752301
044l,19960217,above838.12,2593.83485726,2678.53600171,745.845114083
044l,19960217,above838.22,2486.99796695,2570.27003466,722.145536024
044l,19960217,above838.32,2382.74000013,2464.56490264,699.696397511
044l,19960217,above838.42,2280.21241539,2360.53342302,679.773549146
044l,19960217,above838.52,2183.31582377,2261.81975125,662.84856027
044l,19960217,above838.62,2094.55248041,2170.77308489,648.417216245
044l,19960217,above838.72,2014.00999222,2087.27833509,635.356409838
044l,19960217,above838.82,1929.03310123,1998.971809,623.21353482
044l,19960217,above838.92,1860.68904407,1926.97348174,611.257453998
044l,19960217,above839.02,1798.75836043,1861.25280894,598.311641666
044l,19960217,above839.12,1739.36720641,1798.08598329,583.881435925
044l,19960217,above839.22,1679.99912404,1734.98396649,567.880588012
044l,19960217,above839.32,1619.41755514,1670.7884217,550.604364977
044l,19960217,above839.42,1558.14900834,1606.08280704,532.490347101
044l,19960217,above839.52,1496.54562177,1541.19377939,513.738637289
044l,19960217,above839.62,1435.89384889,1477.31388227,494.38626942
044l,19960217,above839.72,1376.07189096,1414.30538544,474.306280341
044l,19960217,above839.82,1316.56222172,1351.68674479,453.269148127
044l,19960217,above839.92,1257.81198364,1289.8715777,431.101851967
044l,19960217,above840.02,1199.34481054,1228.38919919,407.639606596
044l,19960217,above840.12,1138.87175324,1164.99533132,382.831325548
044l,19960217,above840.22,1074.27641348,1097.6601612,356.801235031
044l,19960217,above840.32,1004.62166405,1025.5878868,329.426499031
044l,19960217,above840.42,931.492013847,950.348801415,301.258980488
044l,19960217,above840.52,861.123180966,878.011354443,273.147566479
044l,19960217,above840.62,787.964405079,802.911465175,245.689902851
044l,19960217,above840.72,715.077431472,728.151074054,219.589661142
044l,19960217,above840.82,648.929428596,660.293387704,194.567748916
044l,19960217,above840.92,590.949080054,600.781474206,169.655348483
044l,19960217,above841.02,534.326519027,542.796859289,144.374277568
044l,19960217,above841.12,473.910176562,481.13604183,119.530632032
044l,19960217,above841.22,402.217976222,408.110717212,96.5188422942
044l,19960217,above841.32,333.32894119,337.931886298,76.0475268331
044l,19960217,above841.42,266.411859544,269.776083878,57.9197753562
044l,19960217,above841.52,205.02697632,207.290720529,40.9460531445
044l,19960217,above841.62,157.109372755,158.512570508,25.2875575851
044l,19960217,above841.72,115.441851981,116.21903365,11.9787833045
