Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,19960916,8kto25k,2010.28290088,2063.07568229,1069.11272709
044l,19960916,above836.92,3939.07583139,4034.86551291,1959.60725511
044l,19960916,above837.02,3875.70212877,3968.64579935,1921.06755086
044l,19960916,above837.12,3808.40423809,3898.61961402,1880.01208024
044l,19960916,above837.22,3734.74137514,3822.45440244,1835.73967197
044l,19960916,above837.32,3651.90370857,3737.38514999,1789.70515315
044l,19960916,above837.42,3561.62953864,3645.07973963,1742.50566893
044l,19960916,above837.52,3459.30222145,3540.92551971,1694.94152129
044l,19960916,above837.62,3343.89616666,3423.86415959,1648.59420002
044l,19960916,above837.72,3230.1791797,3308.57517765,1603.2760471
044l,19960916,above837.82,3117.82596194,3194.7028212,1558.63908805
044l,19960916,above837.92,3008.02866249,3083.38777909,1514.34925391
044l,19960916,above838.02,2894.46379267,2968.32468366,1470.61832804
044l,19960916,above838.12,2793.84963479,2866.19676117,1426.83158789
044l,19960916,above838.22,2699.35961869,2770.13503982,1382.52581417
044l,19960916,above838.32,2610.40503016,2679.5457394,1338.11164362
044l,19960916,above838.42,2526.05774569,2593.47464728,1294.5340363
044l,19960916,above838.52,2448.29139305,2513.73603788,1252.09222133
044l,19960916,above838.62,2381.96907413,2444.92061993,1210.02067702
044l,19960916,above838.72,2312.87951993,2372.9043711,1167.49278739
044l,19960916,above838.82,2249.30910746,2306.25836995,1124.41952645
044l,19960916,above838.92,2192.88920265,2246.73364275,1079.74793192
044l,19960916,above839.02,2128.95966713,2179.84215766,1033.52938137
044l,19960916,above839.12,2059.85668688,2107.94416021,986.57084157
044l,19960916,above839.22,1993.57004116,2039.04084391,938.905642335
044l,19960916,above839.32,1928.79293051,1971.78983063,890.494528019
044l,19960916,above839.42,1863.3552782,1903.98222156,841.632543069
044l,19960916,above839.52,1797.15191298,1835.45364033,792.587465612
044l,19960916,above839.62,1731.41953619,1767.39936498,743.430019645
044l,19960916,above839.72,1665.63428781,1699.31043614,694.098365428
044l,19960916,above839.82,1600.80981242,1632.18479694,644.37178412
044l,19960916,above839.92,1533.22455547,1562.34600314,594.213480891
044l,19960916,above840.02,1464.22610404,1491.13151699,543.726678972
044l,19960916,above840.12,1393.25777809,1417.98422177,492.94852066
044l,19960916,above840.22,1311.2887931,1333.80620094,442.240230067
044l,19960916,above840.32,1212.08216181,1232.26928589,392.636655632
044l,19960916,above840.42,1101.74908314,1119.48280338,345.355084578
044l,19960916,above840.52,976.66218503,991.716572804,302.906191523
044l,19960916,above840.62,853.790534124,866.288287369,266.498142202
044l,19960916,above840.72,753.377973035,763.698658627,235.241572685
044l,19960916,above840.82,663.139553884,671.687942809,207.771943484
044l,19960916,above840.92,590.038381929,597.171843936,182.203222006
044l,19960916,above841.02,518.704614331,524.737277873,157.798287179
044l,19960916,above841.12,453.848033657,458.973302534,134.905231095
044l,19960916,above841.22,405.710231346,410.08655094,112.859475046
044l,19960916,above841.32,359.17583808,362.750784124,90.9107413353
044l,19960916,above841.42,303.430210851,306.141701357,69.3950750361
044l,19960916,above841.52,243.827607163,245.678059889,48.5030211198
044l,19960916,above841.62,179.02335997,180.130144606,29.8772807306
044l,19960916,above841.72,133.714634708,134.299307869,14.6114771901
