Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20000322,8kto25k,2252.97906534,2300.51746124,1076.79187176
044l,20000322,above836.92,3969.32654031,4070.81263158,1788.05441445
044l,20000322,above837.02,3892.1653378,3991.08649537,1745.55942001
044l,20000322,above837.12,3798.79031827,3895.43948182,1702.6801786
044l,20000322,above837.22,3698.20974165,3792.8429889,1659.30318596
044l,20000322,above837.32,3595.98285974,3688.84356974,1616.49081239
044l,20000322,above837.42,3488.84356978,3580.11655152,1574.33083303
044l,20000322,above837.52,3381.51473795,3471.23046812,1532.99764418
044l,20000322,above837.62,3283.21343052,3371.29259592,1492.26863944
044l,20000322,above837.72,3192.81572385,3279.10201762,1450.49835106
044l,20000322,above837.82,3115.97826816,3200.10783673,1406.43415746
044l,20000322,above837.92,3043.33163355,3125.13120804,1359.02519273
044l,20000322,above838.02,2964.51658325,3044.08315789,1308.40707943
044l,20000322,above838.12,2878.00106821,2955.53970782,1255.39127181
044l,20000322,above838.22,2791.18451416,2866.7732146,1200.83204487
044l,20000322,above838.32,2706.20450216,2779.87448656,1145.55751384
044l,20000322,above838.42,2621.3135532,2693.09783796,1090.94807952
044l,20000322,above838.52,2535.56516837,2605.50492921,1037.84621936
044l,20000322,above838.62,2448.83453456,2516.95746553,986.54565571
044l,20000322,above838.72,2360.64054465,2426.95456304,936.962453964
044l,20000322,above838.82,2265.90859597,2330.51363241,888.998372506
044l,20000322,above838.92,2158.08222556,2221.09407495,843.690676836
044l,20000322,above839.02,2009.90960523,2071.17456958,803.271869477
044l,20000322,above839.12,1882.36152493,1941.6341342,770.623513938
044l,20000322,above839.22,1794.12054431,1850.95823688,740.459859834
044l,20000322,above839.32,1716.34747497,1770.29517034,711.26254269
044l,20000322,above839.42,1642.95742405,1693.75680641,682.648882529
044l,20000322,above839.52,1571.47037365,1619.01263201,654.479189018
044l,20000322,above839.62,1500.20131986,1544.4637696,626.793902764
044l,20000322,above839.72,1429.5371074,1470.50354431,599.532028829
044l,20000322,above839.82,1363.84882559,1401.53075853,572.225209838
044l,20000322,above839.92,1298.64793331,1333.17047891,544.458937669
044l,20000322,above840.02,1233.11847263,1264.62837974,516.234179321
044l,20000322,above840.12,1169.57751449,1198.15870371,487.385057641
044l,20000322,above840.22,1107.00116848,1132.72632674,457.61560816
044l,20000322,above840.32,1043.93998295,1066.8794124,426.330207053
044l,20000322,above840.42,977.663947768,998.040809424,393.677795714
044l,20000322,above840.52,911.781748413,929.781633771,360.660370248
044l,20000322,above840.62,845.129547377,860.894962065,327.783606149
044l,20000322,above840.72,776.794715199,790.490413261,295.710112334
044l,20000322,above840.82,711.063552645,722.850191798,264.471752149
044l,20000322,above840.92,635.145397303,645.281664535,233.950097309
044l,20000322,above841.02,558.164567497,566.841684514,205.389231699
044l,20000322,above841.12,489.617897263,496.942905618,178.734569287
044l,20000322,above841.22,430.674894983,436.774765169,153.576354857
044l,20000322,above841.32,381.883621192,386.926301307,129.358035977
044l,20000322,above841.42,338.048071795,342.130908598,105.010373037
044l,20000322,above841.52,288.308259622,291.473067941,80.2913866326
044l,20000322,above841.62,244.430725491,246.731699162,55.971374957
044l,20000322,above841.72,193.102347263,194.647959714,34.3629440496
