Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20000609,8kto25k,2186.9014077,2236.16266574,1219.77302815
044l,20000609,above836.92,3905.99400828,4001.3519111,1837.40194627
044l,20000609,above837.02,3842.80612162,3935.47862578,1799.83743774
044l,20000609,above837.12,3779.99622224,3869.87979967,1759.55889041
044l,20000609,above837.22,3718.09518826,3805.18099399,1715.27079154
044l,20000609,above837.32,3655.59232933,3739.91767098,1667.60008631
044l,20000609,above837.42,3589.19311554,3670.91504079,1616.53430377
044l,20000609,above837.52,3517.04958417,3596.35322412,1562.42038377
044l,20000609,above837.62,3440.12262335,3517.15096985,1506.07893065
044l,20000609,above837.72,3357.70130379,3432.57827313,1447.18014372
044l,20000609,above837.82,3272.22858604,3345.04216811,1386.06652827
044l,20000609,above837.92,3184.60102038,3255.3957318,1322.85403509
044l,20000609,above838.02,3092.93793985,3161.74902367,1257.88825978
044l,20000609,above838.12,2976.94062022,3043.81721854,1192.32497752
044l,20000609,above838.22,2850.80050661,2915.86729097,1129.33676394
044l,20000609,above838.32,2742.17077888,2805.56834244,1068.38850445
044l,20000609,above838.42,2637.24462934,2699.07341459,1010.33519089
044l,20000609,above838.52,2534.30602108,2594.63517561,955.626936355
044l,20000609,above838.62,2432.95240191,2491.77105234,904.307819147
044l,20000609,above838.72,2335.69236676,2392.9162215,855.951897434
044l,20000609,above838.82,2243.63257116,2299.15250913,809.592694231
044l,20000609,above838.92,2154.43714515,2208.18004215,764.80983538
044l,20000609,above839.02,2046.74270868,2098.628714,722.191311839
044l,20000609,above839.12,1928.21444679,1978.18754453,683.636635343
044l,20000609,above839.22,1817.41503632,1865.45577815,649.002482214
044l,20000609,above839.32,1719.09260058,1765.18924536,617.628918118
044l,20000609,above839.42,1627.6128004,1671.66235364,588.776069865
044l,20000609,above839.52,1542.95602828,1584.84908425,561.943447878
044l,20000609,above839.62,1462.81671636,1502.45275887,536.599641747
044l,20000609,above839.72,1385.30709232,1422.61757903,512.394188912
044l,20000609,above839.82,1311.27314968,1346.2263868,488.868068762
044l,20000609,above839.92,1242.16330038,1274.63643721,465.428998904
044l,20000609,above840.02,1172.28082773,1202.15325031,441.814950832
044l,20000609,above840.12,1107.32242081,1134.53037933,417.656004115
044l,20000609,above840.22,1044.15119147,1068.70938298,392.431021726
044l,20000609,above840.32,981.189493693,1003.11406845,365.51678872
044l,20000609,above840.42,914.697787275,934.112732802,337.523831471
044l,20000609,above840.52,843.838499207,860.925381393,310.195695403
044l,20000609,above840.62,770.758790208,785.691408551,284.18962746
044l,20000609,above840.72,696.478607399,709.412632091,259.817690101
044l,20000609,above840.82,623.263757629,634.379656954,236.951498617
044l,20000609,above840.92,552.966927009,562.45416578,215.177282532
044l,20000609,above841.02,490.113264719,498.103198163,194.151272779
044l,20000609,above841.12,434.877973823,441.531869338,173.596352778
044l,20000609,above841.22,389.558708705,395.063570426,153.383277363
044l,20000609,above841.32,356.879516353,361.35084744,132.45172632
044l,20000609,above841.42,326.946440854,330.449630824,109.968877524
044l,20000609,above841.52,296.170655005,298.813867969,85.3537687902
044l,20000609,above841.62,262.356581161,264.27848361,59.6643052592
044l,20000609,above841.72,206.182808977,207.559426993,36.3688756473
