Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,19950427,8kto25k,2226.92508878,2271.9520992,542.882597667
044l,19950427,above836.92,3877.04518861,3964.63442453,1091.76216614
044l,19950427,above837.02,3769.0227031,3854.71674178,1058.32545822
044l,19950427,above837.12,3659.80228282,3743.81918817,1026.95954682
044l,19950427,above837.22,3551.6149025,3634.18257664,996.340956775
044l,19950427,above837.32,3441.07307196,3522.28190365,967.312388319
044l,19950427,above837.42,3330.61369902,3410.47217462,939.728527704
044l,19950427,above837.52,3220.37552483,3298.89332947,913.370945691
044l,19950427,above837.62,3110.37501656,3187.55895118,888.460416499
044l,19950427,above837.72,3000.82131789,3076.67327991,864.098768323
044l,19950427,above837.82,2890.66893654,2965.20220573,840.142696697
044l,19950427,above837.92,2772.26732921,2845.53232626,816.860789242
044l,19950427,above838.02,2648.02783452,2720.06465507,795.238385355
044l,19950427,above838.12,2532.72774818,2603.41039534,775.087580599
044l,19950427,above838.22,2434.00414762,2503.08268795,755.502014245
044l,19950427,above838.32,2345.43909745,2412.69325412,736.026280764
044l,19950427,above838.42,2264.12914327,2329.29489514,717.285128729
044l,19950427,above838.52,2186.09393037,2249.0262247,699.556134222
044l,19950427,above838.62,2113.21072067,2173.76538934,682.587361203
044l,19950427,above838.72,2043.31146412,2101.36979763,665.786194217
044l,19950427,above838.82,1975.69413711,2031.17625877,648.446017578
044l,19950427,above838.92,1908.82591916,1961.72392663,630.395283407
044l,19950427,above839.02,1843.17673964,1893.48050339,611.566762677
044l,19950427,above839.12,1779.37058084,1827.06050593,591.649631615
044l,19950427,above839.22,1714.75665769,1759.88071634,570.668643283
044l,19950427,above839.32,1650.12009983,1692.68232533,548.879568478
044l,19950427,above839.42,1586.24728723,1626.23707913,526.576393008
044l,19950427,above839.52,1523.54863526,1560.97567953,503.821489489
044l,19950427,above839.62,1460.7250044,1495.61258012,480.614934132
044l,19950427,above839.72,1396.03915814,1428.44012225,457.008145323
044l,19950427,above839.82,1328.27438511,1358.30247537,433.111349507
044l,19950427,above839.92,1257.90573383,1285.66420945,409.085426849
044l,19950427,above840.02,1187.38401347,1212.9244989,384.988112762
044l,19950427,above840.12,1117.24718694,1140.63498002,360.819200658
044l,19950427,above840.22,1048.97438674,1070.27270892,336.407864352
044l,19950427,above840.32,982.409369544,1001.65035118,311.012497417
044l,19950427,above840.42,913.696486387,930.93297779,284.61110546
044l,19950427,above840.52,842.673474379,857.979151885,258.258890381
044l,19950427,above840.62,774.451457602,787.955121836,232.396885281
044l,19950427,above840.72,708.314627981,720.132956083,207.316072696
044l,19950427,above840.82,646.039756664,656.284801934,182.750513076
044l,19950427,above840.92,588.076604193,596.922659459,158.106766589
044l,19950427,above841.02,533.862325725,541.467266608,133.045798057
044l,19950427,above841.12,469.367482423,475.81475807,108.341436142
044l,19950427,above841.22,395.133075707,400.374766567,85.8660131767
044l,19950427,above841.32,326.786956368,330.816946565,66.0850940513
044l,19950427,above841.42,253.55920514,256.409067202,48.8346613771
044l,19950427,above841.52,194.379751052,196.235958229,33.1728417544
044l,19950427,above841.62,153.697706428,154.751495737,18.1256836878
044l,19950427,above841.72,82.9003624007,83.3135573999,6.08067178501
