Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,20150926,8kto25k,1899.14457261,1962.13622186,1050.45162939
044l,20150926,above836.92,3953.35217561,4085.06693002,2479.69334506
044l,20150926,above837.02,3866.0605791,3995.67574605,2440.91939028
044l,20150926,above837.12,3776.83082194,3904.34077814,2401.94576636
044l,20150926,above837.22,3685.26087529,3810.76320788,2361.75304653
044l,20150926,above837.32,3586.21983543,3709.92368366,2321.52295828
044l,20150926,above837.42,3483.20559487,3605.34388366,2281.57950095
044l,20150926,above837.52,3378.55855006,3499.2014269,2242.07274653
044l,20150926,above837.62,3274.90738295,3394.05195744,2203.29848572
044l,20150926,above837.72,3172.26959974,3289.91125791,2164.31918826
044l,20150926,above837.82,3070.27606798,3186.41660461,2124.9319026
044l,20150926,above837.92,2969.61161978,3084.23561472,2084.9531748
044l,20150926,above838.02,2873.08845329,2986.0686987,2044.16788524
044l,20150926,above838.12,2781.76793652,2892.89502064,2002.01986784
044l,20150926,above838.22,2692.81028112,2801.93864949,1958.65071453
044l,20150926,above838.32,2607.41404453,2714.34874853,1914.68680706
044l,20150926,above838.42,2525.86203277,2630.40497643,1871.23964661
044l,20150926,above838.52,2430.80807271,2532.90492882,1829.82026024
044l,20150926,above838.62,2359.65021898,2458.78918677,1789.81146797
044l,20150926,above838.72,2309.8337284,2405.08799668,1748.88481553
044l,20150926,above838.82,2272.99119405,2363.85058631,1704.69736322
044l,20150926,above838.92,2239.14544643,2325.49996744,1656.54687362
044l,20150926,above839.02,2204.71680189,2286.54916655,1604.33100471
044l,20150926,above839.12,2161.26524539,2238.5283128,1548.35671957
044l,20150926,above839.22,2109.66438593,2182.45569216,1489.77152596
044l,20150926,above839.32,2054.207603,2122.93070816,1429.24171566
044l,20150926,above839.42,1996.16468316,2061.22411053,1367.47797799
044l,20150926,above839.52,1937.0995918,1998.88890916,1304.7868955
044l,20150926,above839.62,1876.97953732,1935.73539417,1241.34355865
044l,20150926,above839.72,1817.09234703,1872.93830883,1177.1496141
044l,20150926,above839.82,1756.70595918,1809.73414395,1112.0417457
044l,20150926,above839.92,1692.7629371,1743.07057505,1046.0513401
044l,20150926,above840.02,1621.63073189,1669.29646,979.672653922
044l,20150926,above840.12,1543.58364671,1588.71025119,913.460048813
044l,20150926,above840.22,1455.17115658,1497.85911109,848.133599058
044l,20150926,above840.32,1372.48668793,1412.83337866,783.412619917
044l,20150926,above840.42,1288.16152985,1326.20396396,718.934151421
044l,20150926,above840.52,1200.49331852,1236.17994216,655.957785906
044l,20150926,above840.62,1102.99938065,1136.28848167,595.732195913
044l,20150926,above840.72,1003.25956566,1034.09628703,539.383778657
044l,20150926,above840.82,892.003809751,920.344131653,487.65311501
044l,20150926,above840.92,800.65102671,826.617229085,440.187061047
044l,20150926,above841.02,721.565254722,745.332148446,395.198816071
044l,20150926,above841.12,645.234945128,666.896663435,352.577018177
044l,20150926,above841.22,578.024616835,597.645018583,312.287980955
044l,20150926,above841.32,517.89187192,535.606191701,273.90825648
044l,20150926,above841.42,462.693729262,478.561986695,236.6000569
044l,20150926,above841.52,412.134187165,426.185293547,199.445458288
044l,20150926,above841.62,365.350507445,377.674643609,162.913626456
044l,20150926,above841.72,321.428392724,332.13120547,128.874843031
