Site,Date,Plane_Height,Area_2D,Area_3D,Volume
044l,19971109,8kto25k,2032.20353825,2080.13125685,1482.78519462
044l,19971109,above836.92,3907.01342484,3998.35075895,2312.78903767
044l,19971109,above837.02,3900.52108851,3991.53320783,2273.45732951
044l,19971109,above837.12,3856.96068777,3946.86311581,2227.95735084
044l,19971109,above837.22,3793.85380151,3881.83982596,2178.29193988
044l,19971109,above837.32,3724.63251319,3810.22640477,2125.71177801
044l,19971109,above837.42,3656.70813691,3739.72710111,2070.22313679
044l,19971109,above837.52,3591.02913209,3671.34976886,2011.43242345
044l,19971109,above837.62,3527.60895552,3605.15263297,1949.40781213
044l,19971109,above837.72,3464.98137901,3539.7445708,1883.15034049
044l,19971109,above837.82,3401.94297486,3473.96388187,1812.52494231
044l,19971109,above837.92,3336.33977655,3405.71604898,1737.57707959
044l,19971109,above838.02,3262.44791751,3329.37191381,1658.8283811
044l,19971109,above838.12,3174.49675966,3239.22081694,1577.4374824
044l,19971109,above838.22,3068.96536612,3131.78528804,1495.47377168
044l,19971109,above838.32,2955.53318498,3016.63180485,1415.2384933
044l,19971109,above838.42,2835.03680698,2894.55896647,1338.78807755
044l,19971109,above838.52,2705.37324144,2763.45343287,1267.98149794
044l,19971109,above838.62,2579.63418554,2636.24091969,1203.10496179
044l,19971109,above838.72,2470.88716485,2525.9404595,1143.12371592
044l,19971109,above838.82,2371.91219807,2425.36354457,1085.92433369
044l,19971109,above838.92,2277.73143528,2329.42968057,1030.93750826
044l,19971109,above839.02,2189.41244323,2239.17059664,977.628097789
044l,19971109,above839.12,2093.61951057,2141.3366662,925.717509605
044l,19971109,above839.22,1993.58862092,2039.19665743,876.354244117
044l,19971109,above839.32,1874.80988659,1918.21950209,830.003843046
044l,19971109,above839.42,1749.66085333,1790.8574589,790.08684368
044l,19971109,above839.52,1679.45312815,1718.4475076,752.631941145
044l,19971109,above839.62,1610.50826634,1647.29238489,715.411372875
044l,19971109,above839.72,1542.96003763,1577.45697397,678.256739741
044l,19971109,above839.82,1478.15134573,1510.17987085,640.83577494
044l,19971109,above839.92,1416.85784123,1446.17278408,602.652429709
044l,19971109,above840.02,1356.46323123,1382.95065295,563.389300259
044l,19971109,above840.12,1295.01706091,1318.66043112,522.917327816
044l,19971109,above840.22,1228.08108338,1249.01966487,481.37426799
044l,19971109,above840.32,1153.3218989,1171.82640276,438.854388827
044l,19971109,above840.42,1069.39893456,1085.62455313,396.178627352
044l,19971109,above840.52,968.832833896,982.828400277,355.803788553
044l,19971109,above840.62,870.72801783,882.662931658,318.885562933
044l,19971109,above840.72,776.935426676,786.996583844,285.484602313
044l,19971109,above840.82,678.345303694,686.716991709,255.823855852
044l,19971109,above840.92,596.706019561,603.648038343,229.188127925
044l,19971109,above841.02,534.177683062,539.986249237,203.823925615
044l,19971109,above841.12,473.908078602,478.730102824,178.997372399
044l,19971109,above841.22,421.017837354,424.992054442,155.196795487
044l,19971109,above841.32,373.994950893,377.281308895,131.816220617
044l,19971109,above841.42,331.905899415,334.570787355,108.246846468
044l,19971109,above841.52,288.196447104,290.31074505,83.7376939702
044l,19971109,above841.62,243.267196084,244.889109768,59.4587904794
044l,19971109,above841.72,192.411094866,193.60993693,37.9287458996
