Date:Area.High:Volume.High:Area.Fluc:Volume.Fluc:Area.Low:Volume.Low:Volume.x:Volume.y:Total_Site_Vol
1990-09-28:280:151  ±  11:2,229:2,203 ± 89:NA:NA ± NA:NA:NA:NA
1991-07-26:319:202  ±  13:2,388:2,544 ± 96:NA:NA ± NA:NA:NA:NA
1991-11-23:272:167  ±  11:1,668:1,702 ± 67:NA:NA ± NA:NA:NA:NA
1992-10-15:324:213  ±  13:2,963:2,753 ± 119:NA:NA ± NA:NA:NA:NA
1993-04-01:269:174  ±  11:2,806:2,551 ± 112:NA:NA ± NA:NA:NA:NA
1993-11-17:270:153  ±  11:1,973:2,241 ± 79:5,242:20,395 ± 943:22,790 ± 1,033:NA:NA ± NA
1994-04-07:265:142  ±  11:2,476:2,326 ± 99:4,604:23,301 ± 829:25,769 ± 938:46,569 ± 2,891:72,338 ± 3,829
1994-10-21:284:164  ±  11:2,210:2,139 ± 88:5,081:20,769 ± 915:23,072 ± 1,014:48,198 ± 3,025:71,271 ± 4,039
1995-04-24:276:156  ±  11:2,565:2,359 ± 103:4,736:22,689 ± 852:25,204 ± 966:51,422 ± 3,040:76,626 ± 4,006
1995-06-23:281:147  ±  11:2,503:2,402 ± 100:4,791:21,425 ± 862:23,974 ± 974:45,075 ± 3,041:69,049 ± 4,014
1996-02-13:281:144  ±  11:825:1,223 ± 33:6,466:15,139 ± 1,164:16,506 ± 1,208:23,772 ± 3,041:40,278 ± 4,249
1996-04-16:306:162  ±  12:845:1,360 ± 34:6,420:6,736 ± 1,156:8,257 ± 1,202:7,113 ± 3,040:15,371 ± 4,242
1996-09-13:309:175  ±  12:348:763 ± 14:6,905:8,210 ± 1,243:9,148 ± 1,269:4,677 ± 3,041:13,826 ± 4,310
1997-02-14:277:180  ±  11:396:647 ± 16:6,907:9,188 ± 1,243:10,014 ± 1,270:6,904 ± 3,041:16,918 ± 4,311
1997-04-20:236:165  ±  9:352:519 ± 14:7,003:10,471 ± 1,261:11,155 ± 1,284:12,596 ± 3,041:23,750 ± 4,325
1997-08-24:155:72  ±  6:349:290 ± 14:7,079:12,703 ± 1,274:13,064 ± 1,294:17,726 ± 3,041:30,791 ± 4,335
1997-11-03:144:55  ±  6:1,313:1,167 ± 53:6,124:14,852 ± 1,102:16,074 ± 1,161:45,774 ± 3,041:61,848 ± 4,202
1997-11-06:156:63  ±  6:707:625 ± 28:6,729:13,016 ± 1,211:13,705 ± 1,246:35,913 ± 3,041:49,618 ± 4,287
1998-04-15:160:80  ±  6:342:297 ± 14:7,015:13,981 ± 1,263:14,358 ± 1,283:21,685 ± 3,039:36,043 ± 4,322
1999-05-06:132:38  ±  5:1,056:451 ± 42:6,411:17,611 ± 1,154:18,100 ± 1,202:39,365 ± 3,040:57,466 ± 4,242
2000-03-18:128:41  ±  5:2,093:2,047 ± 84:5,371:20,822 ± 967:22,911 ± 1,056:35,123 ± 3,006:58,034 ± 4,062
2000-06-02:137:42  ±  5:759:576 ± 30:NA:NA ± NA:NA:NA:NA
2000-08-19:139:41  ±  6:750:553 ± 30:6,713:12,459 ± 1,208:13,053 ± 1,244:21,156 ± 3,018:34,209 ± 4,262
2000-09-09:141:38  ±  6:808:574 ± 32:6,651:12,259 ± 732:12,870 ± 770:20,654 ± 1,849:33,525 ± 2,619
2001-10-05:139:39  ±  6:1,070:844 ± 43:NA:NA ± NA:NA:NA:NA
2002-04-27:143:45  ±  6:895:663 ± 36:6,462:15,831 ± 711:16,540 ± 752:27,897 ± 1,858:44,437 ± 2,610
2002-09-20:148:55  ±  6:791:514 ± 32:NA:NA ± NA:NA:NA:NA
2003-04-25:140:39  ±  6:701:438 ± 28:NA:NA ± NA:NA:NA:NA
2003-09-20:128:25  ±  5:680:420 ± 27:NA:NA ± NA:NA:NA:NA
2004-06-01:131:29  ±  5:1,334:896 ± 53:6,136:19,570 ± 675:20,494 ± 734:35,686 ± 1,858:56,180 ± 2,592
2004-11-13:129:26  ±  5:2,012:1,091 ± 80:5,338:22,931 ± 587:24,048 ± 673:50,734 ± 1,858:74,783 ± 2,531
2004-12-02:262:66  ±  10:1,360:1,635 ± 54:5,980:15,261 ± 658:16,962 ± 723:22,236 ± 1,852:39,198 ± 2,575
2005-05-07:180:62  ±  7:2,143:2,088 ± 86:NA:NA ± NA:NA:NA:NA
2006-10-07:173:57  ±  7:1,550:1,276 ± 62:NA:NA ± NA:NA:NA:NA
2007-10-13:160:49  ±  6:2,611:1,967 ± 104:NA:NA ± NA:NA:NA:NA
2008-02-02:162:50  ±  6:2,257:1,738 ± 90:5,106:24,295 ± 562:26,082 ± 658:63,736 ± 1,842:89,818 ± 2,500
2008-03-28:169:53  ±  7:718:616 ± 29:6,688:10,646 ± 736:11,315 ± 771:22,665 ± 1,858:33,980 ± 2,629
2008-05-17:165:54  ±  7:576:482 ± 23:NA:NA ± NA:NA:NA:NA
2008-10-11:161:53  ±  6:575:407 ± 23:NA:NA ± NA:NA:NA:NA
2009-10-10:162:57  ±  6:1,057:515 ± 42:NA:NA ± NA:NA:NA:NA
2011-10-05:159:48  ±  6:164:192 ± 7:NA:NA ± NA:NA:NA:NA
2012-10-03:150:46  ±  6:811:324 ± 32:NA:NA ± NA:NA:NA:NA
2013-09-21:116:29  ±  5:1,406:564 ± 56:NA:NA ± NA:NA:NA:NA
2014-09-24:121:29  ±  5:1,276:1,036 ± 51:NA:NA ± NA:NA:NA:NA
2015-09-23:134:32  ±  5:1,272:1,051 ± 51:NA:NA ± NA:NA:NA:NA
