"Date":"Area.High":"Volume.High":"Area.Fluc":"Volume.Fluc":"Area.Low":"Volume.Low"
1990-09-28:"2,237":"697  ±  89":"1,955":"1,339 ± 78":"NA":"NA ± NA"
1991-07-26:"2,183":"627  ±  87":"2,264":"1,382 ± 91":"NA":"NA ± NA"
1991-09-26:"2,201":"475  ±  88":"2,113":"1,407 ± 85":"NA":"NA ± NA"
1991-10-26:"2,195":"621  ±  88":"2,091":"1,376 ± 84":"NA":"NA ± NA"
1992-10-19:"2,262":"714  ±  90":"1,971":"1,338 ± 79":"4,222":"4,524 ± 1,056"
1993-04-03:"2,165":"642  ±  87":"1,989":"1,222 ± 80":"4,291":"4,486 ± 772"
1993-10-10:"2,222":"729  ±  89":"1,947":"1,333 ± 78":"4,106":"5,095 ± 739"
1994-04-10:"2,214":"545  ±  89":"2,137":"1,358 ± 85":"4,056":"4,435 ± 730"
1994-11-22:"2,171":"642  ±  87":"2,003":"1,211 ± 80":"4,273":"4,249 ± 769"
1995-04-27:"2,164":"554  ±  87":"1,914":"1,136 ± 77":"4,368":"5,527 ± 786"
1996-02-15:"2,181":"626  ±  87":"2,060":"1,273 ± 82":"4,217":"5,718 ± 759"
1996-04-18:"2,745":"1539  ±  110":"1,326":"1,575 ± 53":"4,388":"5,087 ± 790"
1996-09-16:"2,694":"1423  ±  108":"1,314":"1,315 ± 53":"4,440":"5,062 ± 799"
1997-02-16:"2,666":"1386  ±  107":"1,441":"1,342 ± 58":"4,321":"4,611 ± 778"
1997-04-23:"2,670":"1457  ±  107":"1,581":"1,572 ± 63":"4,208":"5,167 ± 757"
1997-08-27:"2,633":"1362  ±  105":"2,053":"1,932 ± 82":"3,768":"6,463 ± 678"
1997-11-09:"2,583":"1304  ±  103":"1,440":"1,373 ± 58":"NA":"NA ± NA"
1998-04-17:"2,544":"1278  ±  102":"2,115":"1,938 ± 85":"3,759":"6,349 ± 677"
1999-05-08:"2,525":"1177  ±  101":"2,040":"1,588 ± 82":"3,893":"8,604 ± 701"
2000-03-22:"2,169":"1068  ±  87":"1,238":"1,002 ± 50":"4,313":"7,960 ± 776"
2000-06-07:"2,138":"995  ±  86":"1,300":"1,060 ± 52":"NA":"NA ± NA"
2000-08-23:"2,529":"1211  ±  101":"1,691":"1,390 ± 68":"3,988":"7,415 ± 718"
2000-09-12:"2,543":"1211  ±  102":"1,824":"1,618 ± 73":"4,084":"6,346 ± 735"
2001-10-07:"2,540":"1239  ±  102":"1,610":"1,226 ± 64":"NA":"NA ± NA"
2002-05-03:"2,508":"1157  ±  100":"1,217":"909 ± 49":"4,638":"4,110 ± 510"
2002-09-24:"2,504":"1162  ±  100":"1,261":"742 ± 50":"NA":"NA ± NA"
2003-04-29:"2,488":"1151  ±  100":"1,568":"902 ± 63":"NA":"NA ± NA"
2003-09-23:"2,267":"1021  ±  91":"1,480":"901 ± 59":"NA":"NA ± NA"
2004-06-03:"2,433":"1053  ±  97":"1,860":"1,204 ± 74":"4,070":"6,504 ± 448"
2004-11-16:"2,463":"1070  ±  99":"2,010":"1,490 ± 80":"3,964":"7,139 ± 436"
2004-12-06:"2,411":"1141  ±  96":"1,522":"1,006 ± 61":"4,431":"4,529 ± 487"
2005-05-10:"2,519":"1283  ±  101":"1,747":"1,349 ± 70":"NA":"NA ± NA"
2006-10-10:"2,525":"1229  ±  101":"1,427":"1,109 ± 57":"NA":"NA ± NA"
2007-10-16:"2,491":"1074  ±  100":"1,327":"997 ± 53":"NA":"NA ± NA"
2008-02-06:"2,492":"1078  ±  100":"1,488":"999 ± 60":"4,454":"7,073 ± 490"
2008-03-31:"2,545":"1139  ±  102":"1,257":"1,037 ± 50":"4,630":"4,691 ± 509"
2008-05-19:"2,545":"1127  ±  102":"1,239":"1,084 ± 50":"NA":"NA ± NA"
2008-10-14:"2,608":"1241  ±  104":"1,250":"1,070 ± 50":"NA":"NA ± NA"
2009-10-13:"2,596":"1196  ±  104":"1,554":"1,213 ± 62":"NA":"NA ± NA"
2011-10-08:"2,559":"1099  ±  102":"2,506":"2,614 ± 100":"NA":"NA ± NA"
2012-10-06:"2,598":"1171  ±  104":"1,007":"880 ± 40":"NA":"NA ± NA"
2013-09-24:"2,620":"1227  ±  105":"1,508":"1,175 ± 60":"NA":"NA ± NA"
2014-09-27:"2,706":"1323  ±  108":"1,091":"1,123 ± 44":"NA":"NA ± NA"
2015-09-26:"2,696":"1350  ±  108":"1,174":"1,039 ± 47":"NA":"NA ± NA"
