Site,Date,Plane_Height,Area_2D,Area_3D,Volume
091r,19900928,8kto25k,234.318552252,248.657805514,114.800700503
091r,19900928,above700.78,611.10233208,649.196869493,419.148577233
091r,19900928,above700.88,599.142292294,636.687316266,408.63235452
091r,19900928,above700.98,587.311703546,624.309897644,398.638767014
091r,19900928,above701.08,575.522730006,611.979774572,389.204883941
091r,19900928,above701.18,563.802886284,599.719343047,380.345442232
091r,19900928,above701.28,552.33141041,587.702611332,372.06252594
091r,19900928,above701.38,540.914885524,575.743865735,364.350102352
091r,19900928,above701.48,529.426542151,563.72056934,357.225578817
091r,19900928,above701.58,518.144847987,551.911127789,350.72257256
091r,19900928,above701.68,507.044784153,540.280866082,344.865005483
091r,19900928,above701.78,496.584021181,529.264029931,339.627663607
091r,19900928,above701.88,486.534559313,518.640150197,334.955607457
091r,19900928,above701.98,476.578904702,508.107313622,330.828700792
091r,19900928,above702.08,466.922994765,497.864241208,327.202302434
091r,19900928,above702.18,457.691154653,488.030821625,323.9913925
091r,19900928,above702.28,448.717988745,478.451097278,321.114791659
091r,19900928,above702.38,440.032587833,469.152487112,318.525972438
091r,19900928,above702.48,431.589511393,460.090403192,316.188818713
091r,19900928,above702.58,423.410868964,451.281689559,314.063766974
091r,19900928,above702.68,415.355495122,442.594291221,312.112448811
091r,19900928,above702.78,407.398553067,433.996809294,310.321149085
091r,19900928,above702.88,399.597854273,425.538170547,308.681342111
091r,19900928,above702.98,391.927031213,417.18686939,307.159432924
091r,19900928,above703.08,384.376921667,408.936794081,305.763418399
091r,19900928,above703.18,377.455969927,401.285542023,304.471875845
091r,19900928,above703.28,370.971480451,394.043525282,303.2672319
091r,19900928,above703.38,364.965820434,387.243829832,302.097916181
091r,19900928,above703.48,359.337594968,380.776324617,300.921898739
091r,19900928,above703.58,354.10098988,374.656505898,299.701780352
091r,19900928,above703.68,348.921564107,368.581384291,298.419403668
091r,19900928,above703.78,343.76436858,362.520858542,297.065864511
091r,19900928,above703.88,338.631227289,356.47811979,295.651069927
091r,19900928,above703.98,333.386458799,350.325201631,294.173305973
091r,19900928,above704.08,328.0242498,344.052834531,292.618307306
091r,19900928,above704.18,322.812522105,337.89271876,290.947839786
091r,19900928,above704.28,318.015028925,332.094275681,289.087879347
091r,19900928,above704.38,313.319835643,326.383968189,287.024573598
091r,19900928,above704.48,308.693925779,320.729495176,284.717802922
091r,19900928,above704.58,304.043308408,315.044555927,282.170042352
091r,19900928,above704.68,299.232884366,309.211088513,279.349972078
091r,19900928,above704.78,294.122105886,303.108394616,276.302493773
091r,19900928,above704.88,288.753478202,296.783407358,273.051733482
091r,19900928,above704.98,283.132504451,290.253402914,269.492181873
091r,19900928,above705.08,277.406915295,283.673512322,265.306040047
091r,19900928,above705.18,271.113058764,276.61222502,259.914219137
091r,19900928,above705.28,264.759723302,269.536417892,252.361176376
091r,19900928,above705.38,257.611592339,261.730137568,241.692457176
091r,19900928,above705.48,249.107464318,252.644964921,226.389481539
091r,19900928,above705.58,240.153781591,243.155591369,207.142639943
091r,19900928,above705.68,230.997697606,233.497357867,186.167537272
091r,19900928,above705.78,221.301070347,223.347598013,164.666555802
091r,19900928,above705.88,210.342800138,212.022890235,143.517692791
091r,19900928,above705.98,198.86206856,200.216425444,123.216833572
091r,19900928,above706.08,186.52816733,187.605569861,103.950442376
