Site,Date,Plane_Height,Area_2D,Area_3D,Volume
123l,20121012,8kto25k,1621.53754628,1679.75826038,2057.94253153
123l,20121012,above608.9,2766.09981698,2864.69701189,3591.48395098
123l,20121012,above609.0,2696.64928489,2793.01541061,3472.78687821
123l,20121012,above609.1,2617.38724421,2711.11928913,3356.59267457
123l,20121012,above609.2,2543.51940972,2634.65736749,3243.0406607
123l,20121012,above609.3,2475.28492929,2563.82799365,3131.5320769
123l,20121012,above609.4,2411.41994767,2497.35313056,3022.28383098
123l,20121012,above609.5,2345.53794666,2428.73644307,2915.07427259
123l,20121012,above609.6,2269.37723671,2349.93709014,2811.23280088
123l,20121012,above609.7,2182.30766422,2260.26020953,2712.32612814
123l,20121012,above609.8,2086.94926535,2162.2384533,2618.13462525
123l,20121012,above609.9,2000.90880983,2073.47503096,2528.48467727
123l,20121012,above610.0,1915.62501746,1985.4852598,2443.03191472
123l,20121012,above610.1,1810.02521572,1877.20655181,2362.33880938
123l,20121012,above610.2,1704.70208117,1769.25304128,2288.70861018
123l,20121012,above610.3,1628.82663767,1690.79322898,2221.46717601
123l,20121012,above610.4,1577.13378705,1636.55500782,2158.44959017
123l,20121012,above610.5,1535.7789073,1592.73162579,2097.80767
123l,20121012,above610.6,1487.63961492,1542.37705539,2039.13118648
123l,20121012,above610.7,1444.03981265,1496.74856107,1982.76407817
123l,20121012,above610.8,1399.26769372,1450.11900326,1927.04819362
123l,20121012,above610.9,1353.22572775,1402.33007346,1872.01871726
123l,20121012,above611.0,1314.22135404,1361.67113174,1817.64161978
123l,20121012,above611.1,1280.0626883,1325.94658727,1762.72474455
123l,20121012,above611.2,1247.19325926,1291.62245727,1706.39822684
123l,20121012,above611.3,1211.41704326,1254.46953884,1648.73563655
123l,20121012,above611.4,1173.11555294,1214.82622218,1588.73521801
123l,20121012,above611.5,1141.67665607,1181.89233343,1527.36821684
123l,20121012,above611.6,1115.1733921,1153.72948341,1465.18045774
123l,20121012,above611.7,1091.03048558,1127.82929646,1402.27623737
123l,20121012,above611.8,1065.87217601,1100.81471231,1338.65886917
123l,20121012,above611.9,1046.14073365,1079.21161824,1274.23370189
123l,20121012,above612.0,1027.82801531,1058.97404863,1208.62739136
123l,20121012,above612.1,1010.24780939,1039.45246497,1141.74840535
123l,20121012,above612.2,991.216008158,1018.47872724,1073.72266667
123l,20121012,above612.3,969.459301963,994.770329533,1005.014094
123l,20121012,above612.4,945.002295971,968.464008367,936.042179931
123l,20121012,above612.5,921.976106864,943.754071805,866.899538722
123l,20121012,above612.6,899.213426716,919.33940667,797.284653842
123l,20121012,above612.7,875.366193672,893.890930992,727.465902929
123l,20121012,above612.8,850.928540675,867.902234873,656.820589016
123l,20121012,above612.9,824.363094011,839.830189576,585.835939553
123l,20121012,above613.0,794.014987197,808.044519899,515.246628797
123l,20121012,above613.1,753.251138675,765.912720236,445.984241309
123l,20121012,above613.2,685.194431613,696.549751512,380.024152966
123l,20121012,above613.3,589.75926694,599.733372361,320.897138061
123l,20121012,above613.4,507.455665248,516.016152223,268.81187764
123l,20121012,above613.5,434.138321081,441.309576139,223.168956631
123l,20121012,above613.6,362.649418096,368.506325914,184.122314727
123l,20121012,above613.7,297.881436632,302.548785622,151.466214502
123l,20121012,above613.8,242.286160249,245.992512897,124.589321158
