Site,Date,Plane_Height,Area_2D,Area_3D,Volume
123l,19960227,8kto25k,1312.6377964,1348.65381113,836.645130502
123l,19960227,above608.9,2081.75305882,2133.76281178,1134.13015041
123l,19960227,above609.0,2019.78733268,2070.38110358,1083.68346909
123l,19960227,above609.1,1964.30893217,2013.44809842,1034.11317958
123l,19960227,above609.2,1907.96807357,1955.64664903,984.928557928
123l,19960227,above609.3,1847.74340986,1893.9946554,936.491555943
123l,19960227,above609.4,1784.70676298,1829.58468962,889.854428648
123l,19960227,above609.5,1719.70495796,1763.266838,845.406801509
123l,19960227,above609.6,1648.70607118,1691.04381749,803.883581249
123l,19960227,above609.7,1575.22277666,1616.36500698,766.537095819
123l,19960227,above609.8,1501.93028025,1541.88822013,731.824226259
123l,19960227,above609.9,1430.46382692,1469.24064908,699.897880042
123l,19960227,above610.0,1364.3879145,1401.93392431,670.682178102
123l,19960227,above610.1,1312.52103281,1348.76589739,642.700209847
123l,19960227,above610.2,1280.29392122,1315.09797834,614.980597654
123l,19960227,above610.3,1255.87495841,1289.14665906,587.479836788
123l,19960227,above610.4,1233.01680195,1264.7167413,560.184133085
123l,19960227,above610.5,1209.35107803,1239.47647013,533.003901265
123l,19960227,above610.6,1180.53840204,1209.0622565,505.975305009
123l,19960227,above610.7,1126.8144331,1153.91371852,480.942521523
123l,19960227,above610.8,1078.36316606,1104.17457553,457.278554202
123l,19960227,above610.9,1039.96001142,1064.4601755,433.980326583
123l,19960227,above611.0,1005.17047747,1028.3043452,410.646860331
123l,19960227,above611.1,968.33494757,990.06619489,386.687327663
123l,19960227,above611.2,901.226782706,921.502996519,362.903786962
123l,19960227,above611.3,837.797115991,856.564941979,341.710920179
123l,19960227,above611.4,800.427734988,817.734602806,319.041090435
123l,19960227,above611.5,765.898302998,781.743891811,295.067888387
123l,19960227,above611.6,734.743753074,749.11143828,270.696470961
123l,19960227,above611.7,704.920755683,717.870873376,246.091330284
123l,19960227,above611.8,674.012396151,685.621619094,221.420341516
123l,19960227,above611.9,642.357821355,652.73939997,196.719597955
123l,19960227,above612.0,607.832220815,617.149758358,172.273519309
123l,19960227,above612.1,570.116932929,578.597103781,148.359026915
123l,19960227,above612.2,517.737380337,525.514683685,125.935462794
123l,19960227,above612.3,461.90456946,468.961508217,106.224332696
123l,19960227,above612.4,418.287705498,424.628178154,88.9863657791
123l,19960227,above612.5,362.097296432,367.725531486,73.987517489
123l,19960227,above612.6,302.932666937,307.794020481,62.2558365947
123l,19960227,above612.7,251.682830057,255.831066881,53.4684523278
123l,19960227,above612.8,203.90547048,207.413593072,46.4311568388
123l,19960227,above612.9,165.714609617,168.695209074,40.8766631681
123l,19960227,above613.0,135.476026118,138.014997946,36.2452064784
123l,19960227,above613.1,113.207977769,115.440287845,32.1173076613
123l,19960227,above613.2,94.9270763592,96.9136639505,28.2436072291
123l,19960227,above613.3,79.5224110193,81.2860353732,24.0070198028
123l,19960227,above613.4,66.0383463916,67.5710356926,19.4775952079
123l,19960227,above613.5,54.3368236284,55.6303472954,14.9436496132
123l,19960227,above613.6,43.6128794986,44.6691741669,10.8945114285
123l,19960227,above613.7,33.562324052,34.39071761,7.27075843978
123l,19960227,above613.8,24.4511446573,25.0666287318,4.39346568757
