Site,Date,Plane_Height,Area_2D,Area_3D,Volume
123l,19931018,8kto25k,1296.32716025,1329.21861064,1065.4631358
123l,19931018,above608.9,2168.01825984,2215.47836542,1393.22621341
123l,19931018,above609.0,2111.28524568,2157.41398443,1333.50343334
123l,19931018,above609.1,2054.48127567,2099.26235895,1274.51654128
123l,19931018,above609.2,1993.0724293,2036.5168986,1216.19696052
123l,19931018,above609.3,1924.36278712,1966.4949842,1159.28779912
123l,19931018,above609.4,1858.11039723,1898.91411779,1104.94681139
123l,19931018,above609.5,1791.60506938,1831.09593648,1052.79496249
123l,19931018,above609.6,1703.24505557,1741.49455483,1004.48813344
123l,19931018,above609.7,1598.67504432,1635.73883614,963.299183383
123l,19931018,above609.8,1557.50412772,1593.46756749,924.48941197
123l,19931018,above609.9,1517.08003647,1551.95837095,885.151647031
123l,19931018,above610.0,1471.69040397,1505.50633304,845.767652206
123l,19931018,above610.1,1420.03242226,1452.82574429,806.627131954
123l,19931018,above610.2,1370.28968809,1401.99857766,768.609872519
123l,19931018,above610.3,1325.7194738,1356.23633719,732.832758925
123l,19931018,above610.4,1290.53029204,1319.7462191,698.948823259
123l,19931018,above610.5,1261.80805868,1289.64219489,665.993138787
123l,19931018,above610.6,1235.20433466,1261.62669231,633.497655962
123l,19931018,above610.7,1209.65180268,1234.65529106,601.146871769
123l,19931018,above610.8,1183.97879381,1207.58187403,567.635691297
123l,19931018,above610.9,1157.01679979,1179.26046333,532.818608255
123l,19931018,above611.0,1125.60102784,1146.56455818,497.260818381
123l,19931018,above611.1,1090.95066107,1110.71155806,460.851026065
123l,19931018,above611.2,1021.6025939,1040.16796133,424.525085961
123l,19931018,above611.3,937.937960189,955.138312566,391.591294166
123l,19931018,above611.4,900.960213321,916.789955092,358.659027289
123l,19931018,above611.5,868.369169914,882.800278316,324.310515053
123l,19931018,above611.6,827.597982962,840.75734472,290.036661948
123l,19931018,above611.7,782.154297132,794.266731502,256.900536436
123l,19931018,above611.8,742.013918482,753.238955903,224.996904328
123l,19931018,above611.9,704.55441826,714.920717726,193.820560342
123l,19931018,above612.0,662.48360521,672.030287199,163.450187609
123l,19931018,above612.1,611.158691427,619.983375434,134.771337742
123l,19931018,above612.2,524.66015767,532.655294841,109.646768515
123l,19931018,above612.3,439.362617746,446.475427279,90.7212425504
123l,19931018,above612.4,368.760610728,374.979552789,77.3936577801
123l,19931018,above612.5,312.499359644,317.816417758,67.5330201422
123l,19931018,above612.6,257.201735157,261.722300138,60.5927123403
123l,19931018,above612.7,211.018365175,214.89759426,56.1972300197
123l,19931018,above612.8,176.539336183,179.895418531,52.4955039134
123l,19931018,above612.9,150.218062881,153.235114166,49.0668517525
123l,19931018,above613.0,131.251859997,134.022986475,45.4023096861
123l,19931018,above613.1,115.89742285,118.404936866,41.3219526161
123l,19931018,above613.2,101.692327844,103.934058298,36.9412675951
123l,19931018,above613.3,88.0949976145,90.0774079362,31.9264089912
123l,19931018,above613.4,75.3259622472,77.0555622311,26.4987657625
123l,19931018,above613.5,63.5465792211,65.0298829617,21.0372094024
123l,19931018,above613.6,52.8727559316,54.1146264139,16.066611607
123l,19931018,above613.7,43.0401950381,44.0492815074,11.5081775795
123l,19931018,above613.8,33.9478152295,34.736636621,7.67521419009
