Date:Volume.x:Volume.y:Total_Site_Vol
1999-05-08:23,854 ± 3,521:24,517 ± 4,018:48,371 ± 7,539
2000-03-20:17,912 ± 3,520:21,549 ± 4,016:39,461 ± 7,536
2000-06-06:32,346 ± 3,370:13,281 ± 4,016:45,627 ± 7,386
2000-08-23:39,926 ± 3,441:35,836 ± 4,014:75,762 ± 7,455
2000-09-11:35,870 ± 2,109:17,852 ± 2,455:53,722 ± 4,564
2008-02-05:31,801 ± 2,110:33,798 ± 2,419:65,599 ± 4,528
2008-03-30:37,639 ± 2,162:46,196 ± 2,455:83,834 ± 4,617
