Date,Volume,Errors
11/2/1992,1066.4,220.1
4/14/1993,1524.01,173.4
10/25/1993,1063.78,180.8
4/24/1994,1251.33,181.7
12/4/1994,1118.57,183
5/10/1995,1300.27,172.1
3/3/1996,1464.16,164.6
5/4/1996,1453.98,174.6
9/28/1996,1371.16,167.5
2/28/1997,1583.2,166.2
5/8/1997,1584.52,177.7
9/7/1997,1396.26,169.8
4/28/1998,1562.45,174.5
5/22/1999,1390.48,172.1
4/4/2000,1393.5,175.9
6/18/2000,1578.34,177
2/17/2008,1155.39,143
4/12/2008,1689.76,138.9
