Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
220r,11/2/1992,minto8K(392.12),586.5795183,627.8049897,454.7137357,146.6448796
220r,4/14/1993,minto8K(391.92),551.1964018,589.3918172,645.6691208,99.21535232
220r,10/25/1993,minto8K(391.72),639.7098542,676.4989682,522.9377342,115.1477738
220r,4/24/1994,minto8K(391.62),602.5108821,650.2443606,609.1425215,108.4519588
220r,12/4/1994,minto8K(391.52),612.9879039,650.6202945,559.2352912,110.3378227
220r,5/10/1995,minto8K(391.62),533.3676335,576.1888868,705.6725882,96.00617403
220r,3/3/1996,minto8K(390.92),476.0385525,527.1162624,675.3604303,85.68693944
220r,5/4/1996,minto8K(391.42),552.2306255,607.6120323,472.5054795,99.40151259
220r,9/28/1996,minto8K(390.22),509.3091656,590.1310951,367.6757035,91.67564981
220r,2/28/1997,minto8K(391.22),513.2016912,559.9626571,407.6488299,92.37630442
220r,5/8/1997,minto8K(391.42),570.9937186,619.0034934,414.1341343,102.7788693
220r,9/7/1997,minto8K(391.62),537.8232079,579.4503559,452.6965773,96.80817742
220r,4/28/1998,minto8K(391.72),547.0866852,592.8885512,531.038404,98.47560334
220r,5/22/1999,minto8K(391.62),535.5331979,581.2703906,527.6615739,96.39597562
220r,4/4/2000,minto8K(391.42),565.746482,615.8748035,583.5202867,101.8343668
220r,6/18/2000,minto8K(391.72),564.9120801,601.4565102,593.1421894,101.6841744
220r,2/17/2008,minto8K(391.52),658.7504304,694.4490354,415.7507343,72.46254734
220r,4/12/2008,minto8K(391.72),593.3041578,632.977663,635.1118958,65.26345736
