Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
220r,9/18/1990,8kto25k,749.0378554,765.1748808,301.7836296,29.96151422
220r,7/30/1991,8kto25k,736.8260705,753.4493027,416.3858579,29.47304282
220r,11/9/1991,8kto25k,737.8703653,753.5097353,317.6556646,29.51481461
220r,11/2/1992,8kto25k,706.5039058,722.9414249,276.0641139,28.26015623
220r,4/14/1993,8kto25k,430.8096649,459.9795832,457.7004233,17.2323866
220r,10/25/1993,8kto25k,430.1239704,454.3859426,204.8880712,17.20495882
220r,4/24/1994,8kto25k,515.5064824,538.2069382,265.5971922,20.6202593
220r,12/4/1994,8kto25k,513.5225527,535.0131704,197.1926714,20.54090211
220r,5/10/1995,8kto25k,630.5380568,649.6667521,253.9791465,25.22152227
220r,3/3/1996,8kto25k,717.2322242,738.6220129,430.6075056,28.68928897
220r,5/4/1996,8kto25k,645.8903684,672.3906163,322.8662971,25.83561474
220r,9/28/1996,8kto25k,642.7203455,659.7416975,365.0146514,25.70881382
220r,2/28/1997,8kto25k,623.8307559,649.1039221,544.2614913,24.95323024
220r,5/8/1997,8kto25k,651.0766693,677.9209751,540.23804,26.04306677
220r,9/7/1997,8kto25k,623.6293082,641.9231701,350.000508,24.94517233
220r,11/21/1997,8kto25k,594.3074951,610.9791236,385.6288347,23.77229981
220r,4/28/1998,8kto25k,649.9381805,667.1055359,436.3331848,25.99752722
220r,5/22/1999,8kto25k,698.9004882,720.0144854,293.8050128,27.95601953
220r,4/4/2000,8kto25k,702.1271721,722.3502474,276.292923,28.08508689
220r,6/18/2000,8kto25k,568.6921552,589.1645082,435.6317096,22.74768621
220r,10/18/2001,8kto25k,460.6454577,481.754479,286.826809,18.42581831
220r,10/6/2002,8kto25k,465.3122104,487.3750157,285.0078468,18.61248842
220r,5/12/2003,8kto25k,548.9856828,568.320818,378.0340748,21.95942731
220r,10/6/2003,8kto25k,543.1498584,561.6300154,370.3673703,21.72599433
220r,5/22/2005,8kto25k,525.707958,544.6537706,462.1861967,21.02831832
220r,10/22/2006,8kto25k,469.4881245,489.6420355,324.2163674,18.77952498
220r,10/28/2007,8kto25k,495.1714244,515.5642967,338.6272304,19.80685698
220r,2/17/2008,8kto25k,402.5104343,425.9208934,305.0366994,16.10041737
220r,4/12/2008,8kto25k,414.4856045,435.6889736,380.6858333,16.57942418
220r,10/26/2008,8kto25k,442.3377734,468.3786209,299.0577942,17.69351094
220r,10/25/2009,8kto25k,568.4890169,599.0655232,461.5987492,22.73956068
220r,10/20/2011,8kto25k,503.6393108,525.5915363,580.3703194,20.14557243
220r,10/18/2012,8kto25k,354.1043259,380.1258823,395.1415681,14.16417303
220r,10/6/2013,8kto25k,388.1749349,414.9164372,496.3757716,15.5269974
220r,10/9/2014,8kto25k,317.9708697,348.7377385,475.6297762,12.71883479
220r,10/8/2015,8kto25k,370.9741445,406.5404241,497.0110454,14.83896578
220r,10/16/2016,8kto25k,324.8759852,357.0522115,510.9633323,12.99503941
