Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
220r,11/2/1992,minto8K(387.92),5848.600001,5927.823617,3320.33083,1462.15
220r,4/14/1993,minto8K(388.32),5845.421183,5944.406325,4380.336814,1052.175813
220r,10/25/1993,minto8K(387.82),5813.338159,5922.953551,3265.795738,1046.400869
220r,4/24/1994,minto8K(388.12),5841.54549,5910.82323,3101.372053,1051.478188
220r,12/4/1994,minto8K(388.22),5363.381873,5457.324309,2497.625027,965.4087372
220r,5/10/1995,minto8K(387.92),5551.854061,5620.641892,3069.284486,999.333731
220r,3/3/1996,minto8K(387.62),5430.870321,5500.934559,1092.447237,977.5566578
220r,5/4/1996,minto8K(387.82),5831.905582,5913.970337,1972.083492,1049.743005
220r,9/28/1996,minto8K(387.72),5694.940652,5793.81561,2297.633182,1025.089317
220r,2/28/1997,minto8K(387.42),5848.602923,5926.467243,1467.048462,1052.748526
220r,5/8/1997,minto8K(388.02),5848.602023,5919.83395,3905.944722,1052.748364
220r,9/7/1997,minto8K(388.02),5848.601736,5917.719169,3610.730399,1052.748313
220r,4/28/1998,minto8K(387.92),5848.602923,5921.228493,4018.230272,1052.748526
220r,5/22/1999,minto8K(387.82),5848.601048,5928.118497,2962.2767,1052.748189
220r,4/4/2000,minto8K(387.72),5848.601736,5925.963688,1777.256332,1052.748313
220r,6/18/2000,minto8K(387.92),5848.601736,5921.556821,3011.839177,1052.748313
220r,2/17/2008,minto8K(387.62),5395.51555,5475.03799,1711.331867,593.5067105
220r,4/12/2008,minto8K(387.62),5548.628582,5642.755539,1911.028971,610.349144
