Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20041207,8kto25k,3258.38738697,3324.8554622,6991.51655291
045l,20041207,above836.29,5880.91458883,5979.3328617,8145.41410868
045l,20041207,above836.39,5804.84286331,5898.7594719,7735.68847715
045l,20041207,above836.49,5730.24430892,5819.62215207,7326.42312556
045l,20041207,above836.59,5659.09737973,5743.80823525,6918.55727884
045l,20041207,above836.69,5592.77880043,5672.62475102,6512.59308656
045l,20041207,above836.79,5527.08597471,5602.03700513,6108.34598054
045l,20041207,above836.89,5453.26883501,5523.45698184,5704.61768046
045l,20041207,above836.99,5356.29942725,5422.02317604,5300.34340647
045l,20041207,above837.09,5211.50576291,5273.31818885,4901.99030379
045l,20041207,above837.19,5047.15094707,5105.32097597,4514.71749109
045l,20041207,above837.29,4879.66382535,4934.40579241,4140.16510987
045l,20041207,above837.39,4685.37952889,4736.90242903,3779.6923091
045l,20041207,above837.49,4348.73565159,4397.4308962,3441.41092105
045l,20041207,above837.59,3926.06179381,3972.51362018,3143.74660258
045l,20041207,above837.69,3678.30063044,3722.96934055,2876.02919834
045l,20041207,above837.79,3536.21378948,3579.33157054,2625.08416276
045l,20041207,above837.89,3404.54733053,3446.14628823,2385.537684
045l,20041207,above837.99,3263.71796898,3303.79517552,2158.13032213
045l,20041207,above838.09,3130.96146385,3169.49637085,1942.65624165
045l,20041207,above838.19,3007.01745038,3044.01674987,1738.50673655
045l,20041207,above838.29,2890.56931694,2926.00046353,1544.58706078
045l,20041207,above838.39,2772.24572347,2806.12012592,1360.71101122
045l,20041207,above838.49,2648.19775204,2680.47056692,1187.28860593
045l,20041207,above838.59,2518.30541848,2548.98219185,1024.80912799
045l,20041207,above838.69,2382.51897877,2411.59799927,873.81846115
045l,20041207,above838.79,2237.80435706,2265.24822273,735.026257054
045l,20041207,above838.89,2062.25653067,2088.06256064,610.088782739
045l,20041207,above838.99,1850.666543,1874.83785592,502.723175835
045l,20041207,above839.09,1641.47259055,1664.03941904,414.137717272
045l,20041207,above839.19,1416.50155844,1437.55201568,342.616202381
045l,20041207,above839.29,1233.20469411,1252.85948644,286.718962269
045l,20041207,above839.39,1056.64713179,1075.00319593,243.326147945
045l,20041207,above839.49,875.746072432,892.957252057,213.307014562
045l,20041207,above839.59,759.370831763,775.711291224,196.077205561
045l,20041207,above839.69,690.735592656,706.264567662,183.77034105
045l,20041207,above839.79,650.173505017,664.95357225,172.71722233
045l,20041207,above839.89,613.876765954,627.912672241,162.368692558
045l,20041207,above839.99,579.405798976,592.600108812,152.477230875
045l,20041207,above840.09,547.000708332,559.299956983,143.145065966
045l,20041207,above840.19,517.342466907,528.751521691,134.14039251
045l,20041207,above840.29,488.114677538,498.644863869,125.242996085
045l,20041207,above840.39,454.004531107,463.728683491,116.431458547
045l,20041207,above840.49,416.154652748,425.13159177,107.737519893
045l,20041207,above840.59,376.169083946,384.439114412,99.0738283217
045l,20041207,above840.69,329.292612857,336.929388194,90.6277717238
045l,20041207,above840.79,284.747898823,291.813729927,83.4707032349
045l,20041207,above840.89,252.520414776,259.047107482,77.2649626672
045l,20041207,above840.99,226.77472034,232.76256211,71.4227597393
045l,20041207,above841.09,202.978833055,208.444659902,65.7322606962
045l,20041207,above841.19,181.313498483,186.290623899,59.7209340486
045l,20041207,above841.29,163.849967101,168.360984655,52.8360395918
045l,20041207,above841.39,145.02272726,149.033156959,45.5777820813
045l,20041207,above841.49,125.576688097,129.07308183,37.9707071878
045l,20041207,above841.59,106.95914515,109.932341999,30.3639105952
045l,20041207,above841.69,88.0184234466,90.4568445377,23.1649598819
045l,20041207,above841.79,70.0317833364,71.9402961467,16.6360880762
045l,20041207,above841.89,54.4672825486,55.8742513724,10.8187315773
045l,20041207,above841.99,39.1652140504,40.1314979434,6.19735324052
