Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20030430,8kto25k,2910.69592491,2943.92189324,2056.79995831
045l,20030430,above836.29,4054.76866552,4121.49269627,2484.27879541
045l,20030430,above836.39,3940.00724076,4005.1363698,2258.86802597
045l,20030430,above836.49,3825.39690005,3888.97972283,2037.84889012
045l,20030430,above836.59,3709.12311828,3771.23910406,1822.44280534
045l,20030430,above836.69,3564.68775285,3625.49912798,1615.21605429
045l,20030430,above836.79,3420.65974701,3480.30848871,1417.47566778
045l,20030430,above836.89,3275.38745471,3333.94426223,1227.85878765
045l,20030430,above836.99,3068.39933927,3126.03368342,1045.44043205
045l,20030430,above837.09,2648.94255666,2705.8095213,889.302752269
045l,20030430,above837.19,2237.92003813,2293.8726446,770.809378491
045l,20030430,above837.29,1845.90514076,1900.86083197,688.392547267
045l,20030430,above837.39,1529.76661727,1583.63512279,638.136980551
045l,20030430,above837.49,1345.60535837,1398.06170661,611.482274762
045l,20030430,above837.59,1302.63127781,1353.57882751,592.38131701
045l,20030430,above837.69,1280.20228697,1329.49953353,574.212212715
045l,20030430,above837.79,1261.08454716,1308.59158265,556.268941841
045l,20030430,above837.89,1243.27163944,1288.91649932,538.427514085
045l,20030430,above837.99,1226.22273893,1269.9651224,520.640541271
045l,20030430,above838.09,1209.85664801,1251.65070797,502.868120113
045l,20030430,above838.19,1194.06887342,1233.87782882,485.06057018
045l,20030430,above838.29,1178.41925157,1216.24445277,467.188024926
045l,20030430,above838.39,1162.81828784,1198.66881516,449.215142133
045l,20030430,above838.49,1147.19392711,1181.08323971,431.117631373
045l,20030430,above838.59,1131.57202938,1163.51193191,412.844522943
045l,20030430,above838.69,1115.92679887,1145.93173465,394.378596182
045l,20030430,above838.79,1100.10512516,1128.19523275,375.712527536
045l,20030430,above838.89,1081.39037302,1107.60087133,356.904149904
045l,20030430,above838.99,1060.25917346,1084.64760891,338.057830485
045l,20030430,above839.09,1035.60386843,1058.33208247,318.933645476
045l,20030430,above839.19,1007.31054667,1028.5902853,298.468531694
045l,20030430,above839.29,967.236771864,987.211548885,275.592718262
045l,20030430,above839.39,893.852147138,912.692836057,253.173312709
045l,20030430,above839.49,848.461017114,866.338862855,232.607406627
045l,20030430,above839.59,802.307604687,819.296106083,213.218629242
045l,20030430,above839.69,735.631185751,751.771344216,196.338386878
045l,20030430,above839.79,697.225565903,712.51727963,180.45063686
045l,20030430,above839.89,657.718489567,672.162269981,165.240614972
045l,20030430,above839.99,608.933222767,622.518563675,151.439929034
045l,20030430,above840.09,565.274252864,577.979957819,139.536599091
045l,20030430,above840.19,527.675938852,539.476434744,128.901613152
045l,20030430,above840.29,491.148146691,502.05835862,119.138445109
045l,20030430,above840.39,452.867988642,462.929886506,110.045122799
045l,20030430,above840.49,410.771051132,420.025722411,101.474976878
045l,20030430,above840.59,369.421718898,377.900152769,93.21588524
045l,20030430,above840.69,327.719664771,335.474020826,85.0279619682
045l,20030430,above840.79,279.410909354,286.520813119,77.8866242935
045l,20030430,above840.89,250.905298712,257.414810375,71.8362709961
045l,20030430,above840.99,227.758187675,233.689285376,65.8029464225
045l,20030430,above841.09,206.694376576,212.075442758,59.6970177996
045l,20030430,above841.19,187.246397769,192.096625878,53.0329872838
045l,20030430,above841.29,168.911121345,173.239105025,45.6070385054
045l,20030430,above841.39,149.00969731,152.751276932,37.9128995575
045l,20030430,above841.49,128.633745556,131.737929383,29.9080679044
045l,20030430,above841.59,104.121118095,106.585936056,22.2695239963
045l,20030430,above841.69,78.7731396665,80.6253094577,15.7198457474
045l,20030430,above841.79,56.3388422695,57.6094912885,10.2908269666
045l,20030430,above841.89,37.6198065768,38.4372481596,6.0854199625
045l,20030430,above841.99,24.7075440067,25.2005279201,3.02065053134
