Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20020505,8kto25k,1488.94634512,1526.79001004,782.687659533
045l,20020505,above836.29,2639.78794018,2710.77446004,1189.56597302
045l,20020505,above836.39,2550.58228098,2620.43806314,1104.72331516
045l,20020505,above836.49,2468.08842717,2536.86771167,1021.27002003
045l,20020505,above836.59,2342.58513707,2410.28822505,941.470704625
045l,20020505,above836.69,2228.23152316,2294.78811867,869.474364571
045l,20020505,above836.79,2103.13452977,2168.4392618,804.101279521
045l,20020505,above836.89,1950.11114275,2014.13573758,747.072973031
045l,20020505,above836.99,1794.58038463,1857.26000033,696.115113718
045l,20020505,above837.09,1608.86752785,1670.15931736,656.484155375
045l,20020505,above837.19,1442.86896872,1502.81391384,629.489731067
045l,20020505,above837.29,1355.98117286,1414.60747618,612.637217253
045l,20020505,above837.39,1326.33924658,1383.49431234,596.88704333
045l,20020505,above837.49,1300.88827452,1356.37898571,581.075029632
045l,20020505,above837.59,1279.43328778,1333.05053628,565.257964184
045l,20020505,above837.69,1262.92046492,1314.45930557,549.305762761
045l,20020505,above837.79,1248.19636638,1297.53386313,533.081226665
045l,20020505,above837.89,1234.3571481,1281.43029465,516.541790619
045l,20020505,above837.99,1220.87428666,1265.66830477,499.680011158
045l,20020505,above838.09,1207.61927712,1250.12452879,482.49765026
045l,20020505,above838.19,1194.42337133,1234.64743084,464.996720182
045l,20020505,above838.29,1181.12055118,1219.08656959,447.184834705
045l,20020505,above838.39,1167.56810223,1203.31417168,429.051793749
045l,20020505,above838.49,1153.66216052,1187.23467129,410.606428314
045l,20020505,above838.59,1139.3015472,1170.75051178,391.833738412
045l,20020505,above838.69,1124.25853149,1153.64729062,372.773735701
045l,20020505,above838.79,1107.96418964,1135.39905289,353.507012908
045l,20020505,above838.89,1087.50112869,1113.08458194,334.171448266
045l,20020505,above838.99,1058.65328586,1082.63605815,315.307896116
045l,20020505,above839.09,1025.67455322,1048.36544707,296.949475217
045l,20020505,above839.19,977.202112543,998.752079879,278.494728769
045l,20020505,above839.29,924.865246266,945.325324828,259.896733563
045l,20020505,above839.39,878.18648629,897.615233555,240.778598084
045l,20020505,above839.49,836.988404918,855.452569491,221.703536411
045l,20020505,above839.59,797.408957099,814.949706492,203.485126548
045l,20020505,above839.69,740.321164614,756.977928943,185.937200838
045l,20020505,above839.79,676.598893608,692.363852982,171.478219388
045l,20020505,above839.89,633.609938498,648.443415379,158.884013413
045l,20020505,above839.99,596.069384672,609.910254464,147.266673228
045l,20020505,above840.09,564.404124564,577.194928442,136.176631947
045l,20020505,above840.19,533.758268862,545.506410113,125.496636788
045l,20020505,above840.29,501.260308274,512.002539655,115.119243316
045l,20020505,above840.39,466.940485062,476.739750598,105.022229199
045l,20020505,above840.49,426.725017627,435.666809429,95.1249039842
045l,20020505,above840.59,374.022060049,382.224844881,85.93820001
045l,20020505,above840.69,315.418637044,322.947825021,78.4181156074
045l,20020505,above840.79,281.231184137,288.184304905,71.997506085
045l,20020505,above840.89,250.712265099,257.111844969,66.0547254097
045l,20020505,above840.99,226.706306513,232.553202451,60.3258770621
045l,20020505,above841.09,205.210654035,210.515212529,54.5202618958
045l,20020505,above841.19,184.094689038,188.84182699,48.1433387838
045l,20020505,above841.29,161.902842163,166.049251197,41.2400550456
045l,20020505,above841.39,141.201695457,144.692085416,34.2785508897
045l,20020505,above841.49,116.531430142,119.329462205,27.2905481386
045l,20020505,above841.59,94.5868792717,96.6872084853,20.7436907944
045l,20020505,above841.69,73.7858363172,75.275970673,14.9055540686
045l,20020505,above841.79,55.1806947704,56.2061099289,9.83196460736
045l,20020505,above841.89,38.46444757,39.1327577859,5.55281079409
045l,20020505,above841.99,23.3968750821,23.790072664,2.53265058442
