Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20130925,8kto25k,1633.33297123,1680.72202633,3267.27753342
045l,20130925,above836.29,3641.50560954,3723.00789988,3942.67527075
045l,20130925,above836.39,3494.88702549,3575.36839632,3760.33263737
045l,20130925,above836.49,3365.28649143,3444.61394948,3585.1123089
045l,20130925,above836.59,3263.09437612,3341.17884732,3415.36311574
045l,20130925,above836.69,3167.67282288,3244.44002024,3250.48268567
045l,20130925,above836.79,3082.33142123,3157.66764646,3089.80925967
045l,20130925,above836.89,2999.04117751,3072.8433471,2931.17323555
045l,20130925,above836.99,2913.65156343,2985.91320782,2771.96609656
045l,20130925,above837.09,2833.94195996,2904.49662308,2615.18198989
045l,20130925,above837.19,2773.11423536,2841.58118553,2460.63990855
045l,20130925,above837.29,2716.25640226,2782.42468713,2308.00433522
045l,20130925,above837.39,2663.09843199,2726.80835522,2157.39501702
045l,20130925,above837.49,2612.32187364,2673.49307252,2009.16655325
045l,20130925,above837.59,2565.21240493,2623.76633545,1863.45401059
045l,20130925,above837.69,2520.56912271,2576.4052722,1720.3380986
045l,20130925,above837.79,2476.80370011,2529.85886796,1579.78125296
045l,20130925,above837.89,2433.92126732,2484.13472091,1441.83072967
045l,20130925,above837.99,2382.31109444,2429.63150033,1306.81154597
045l,20130925,above838.09,2330.92277302,2375.37831471,1175.36461903
045l,20130925,above838.19,2274.56296587,2316.25839266,1047.65040896
045l,20130925,above838.29,2205.28224833,2244.30104156,924.588930435
045l,20130925,above838.39,2127.7789044,2164.35448176,807.123837358
045l,20130925,above838.49,2032.14225814,2066.63439559,696.485154864
045l,20130925,above838.59,1910.96639914,1943.62029605,595.204218529
045l,20130925,above838.69,1760.74022564,1791.69453303,505.343349118
045l,20130925,above838.79,1600.57979042,1629.89602637,429.690550635
045l,20130925,above838.89,1396.28609829,1423.95199479,370.172107749
045l,20130925,above838.99,1211.3742272,1237.49561217,328.474015232
045l,20130925,above839.09,1069.53916314,1094.14233274,300.992350696
045l,20130925,above839.19,965.138802114,988.197010399,281.601954654
045l,20130925,above839.29,897.778882517,919.320802361,265.138714895
045l,20130925,above839.39,862.239845741,882.236700696,248.033721885
045l,20130925,above839.49,823.202233735,841.621399555,230.455553132
045l,20130925,above839.59,768.087704627,784.945416411,214.101153348
045l,20130925,above839.69,716.366061757,731.777655774,199.758670942
045l,20130925,above839.79,664.394427151,678.421911686,186.443562591
045l,20130925,above839.89,612.324481436,625.069178802,175.582843979
045l,20130925,above839.99,575.979058779,587.623810399,166.049174027
045l,20130925,above840.09,547.730337169,558.403249288,156.874153424
045l,20130925,above840.19,522.385405819,532.306107294,147.537958714
045l,20130925,above840.29,489.664060654,498.949965547,138.272730948
045l,20130925,above840.39,455.683349485,464.326770053,129.366719812
045l,20130925,above840.49,421.869081068,429.842787767,120.360397195
045l,20130925,above840.59,390.305592743,397.570195,110.741801892
045l,20130925,above840.69,360.530524944,367.023599865,100.166767299
045l,20130925,above840.79,332.5410139,338.200786039,88.8993695335
045l,20130925,above840.89,301.547324575,306.410702029,77.7472068487
045l,20130925,above840.99,267.753255318,271.876483685,67.3596143957
045l,20130925,above841.09,238.421382733,241.891220074,57.8684256457
045l,20130925,above841.19,209.688153042,212.54659187,48.5749276253
045l,20130925,above841.29,177.800736817,180.133620023,39.5426962647
045l,20130925,above841.39,148.625381655,150.486000915,31.4226330597
045l,20130925,above841.49,119.292483681,120.678407416,23.9428977139
045l,20130925,above841.59,89.8418681892,90.81891942,17.5190861477
045l,20130925,above841.69,64.290539831,64.9679992691,12.3925570947
045l,20130925,above841.79,45.5476954727,46.0158750059,8.3939234289
045l,20130925,above841.89,32.9682044511,33.2719245574,4.86958848399
045l,20130925,above841.99,21.186176772,21.357212148,2.20906362525
