Site,Date,Plane_Height,Area_2D,Area_3D,Volume
045l,20081015,8kto25k,1219.28062444,1263.17146413,3052.47958535
045l,20081015,above836.29,3359.63043876,3431.60476165,4239.91227699
045l,20081015,above836.39,3227.6561772,3298.324612,4081.8430033
045l,20081015,above836.49,3101.97081486,3171.32004963,3929.93273874
045l,20081015,above836.59,3019.91833483,3087.77595564,3782.96859143
045l,20081015,above836.69,2962.40264258,3028.68630247,3637.88238074
045l,20081015,above836.79,2906.75554414,2971.45127181,3493.79286195
045l,20081015,above836.89,2849.90874913,2912.95676638,3349.37676325
045l,20081015,above836.99,2801.8016249,2862.95833215,3201.58177782
045l,20081015,above837.09,2744.50490329,2803.75678641,3053.21837541
045l,20081015,above837.19,2686.19668754,2743.55968335,2906.04131825
045l,20081015,above837.29,2607.3223481,2662.86517991,2761.42808592
045l,20081015,above837.39,2502.75013536,2556.44918133,2624.37970587
045l,20081015,above837.49,2469.1425683,2520.78932862,2490.40861255
045l,20081015,above837.59,2443.43940025,2492.87902099,2356.94222371
045l,20081015,above837.69,2418.53578122,2465.62787061,2224.03930387
045l,20081015,above837.79,2393.39774026,2437.9797498,2091.89918972
045l,20081015,above837.89,2367.36728022,2409.40045738,1960.63168039
045l,20081015,above837.99,2334.6507944,2374.35539922,1830.63588759
045l,20081015,above838.09,2298.73372215,2336.18063813,1702.5738865
045l,20081015,above838.19,2263.01625073,2298.19748213,1576.52768772
045l,20081015,above838.29,2226.67652577,2259.60308076,1452.51064396
045l,20081015,above838.39,2188.6759321,2219.36484617,1330.61106854
045l,20081015,above838.49,2148.49652312,2177.00727532,1211.05238556
045l,20081015,above838.59,2105.08753759,2131.52068793,1093.99557943
045l,20081015,above838.69,2051.38553593,2075.84839579,980.182436954
045l,20081015,above838.79,1992.29086906,2014.86381879,870.258641971
045l,20081015,above838.89,1914.59142097,1935.40203768,765.273160271
045l,20081015,above838.99,1826.43291785,1845.62704025,666.67563026
045l,20081015,above839.09,1731.73767388,1749.45378639,574.526498788
045l,20081015,above839.19,1609.57025006,1625.96955237,489.340190744
045l,20081015,above839.29,1465.08510152,1480.176833,411.225255847
045l,20081015,above839.39,1244.21788302,1258.151093,345.637773715
045l,20081015,above839.49,1129.96369204,1142.92911019,294.034681966
045l,20081015,above839.59,1006.96962689,1019.01430184,249.649919606
045l,20081015,above839.69,863.893840708,875.013734651,216.365647007
045l,20081015,above839.79,761.761749519,771.968669391,191.41920794
045l,20081015,above839.89,691.471007245,700.915614887,171.83197512
045l,20081015,above839.99,634.294123648,643.117268812,155.366650426
045l,20081015,above840.09,588.318144513,596.608572333,141.364080764
045l,20081015,above840.19,537.973211111,545.737409192,129.151111636
045l,20081015,above840.29,493.982975069,501.171830364,119.029654597
045l,20081015,above840.39,454.808702804,461.381628516,109.89623595
045l,20081015,above840.49,410.924915297,416.88959936,101.591886934
045l,20081015,above840.59,372.543789435,377.914224802,93.417001748
045l,20081015,above840.69,335.869681135,340.667699319,84.9649656603
045l,20081015,above840.79,302.884322973,307.139911324,76.4412872663
045l,20081015,above840.89,271.794536719,275.515362554,68.312480714
045l,20081015,above840.99,242.963632989,246.18773584,60.6889546357
045l,20081015,above841.09,217.677094544,220.447227533,53.4626604315
045l,20081015,above841.19,194.143044171,196.491557177,45.9869626817
045l,20081015,above841.29,171.550024457,173.512500304,38.0836994435
045l,20081015,above841.39,147.842974358,149.428871414,30.2968277623
045l,20081015,above841.49,121.884639583,123.087459792,22.6892853753
045l,20081015,above841.59,96.8279399967,97.674948241,15.7725533018
045l,20081015,above841.69,68.8525732594,69.4220318667,10.1053995516
045l,20081015,above841.79,45.947480385,46.3024280141,5.75111108899
045l,20081015,above841.89,25.7010669714,25.8970136754,2.60077993699
045l,20081015,above841.99,11.4188095674,11.5070641731,0.859708123082
