Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,20020508,8kto25k,1095.79357134,1118.07556944,498.629552136
065r,20020508,above796.73,1603.59241283,1639.10849615,648.959731306
065r,20020508,above796.83,1519.32533355,1553.65508767,601.466681322
065r,20020508,above796.93,1436.95950666,1470.1767063,556.617290118
065r,20020508,above797.03,1355.50157005,1387.67790204,514.248723874
065r,20020508,above797.13,1276.34490437,1307.44233444,474.245481533
065r,20020508,above797.23,1200.64758027,1230.38951969,436.817250923
065r,20020508,above797.33,1141.8021549,1170.03651713,400.85813836
065r,20020508,above797.43,1084.67727655,1111.37698837,366.086436035
065r,20020508,above797.53,1026.87583403,1052.05097236,332.935418317
065r,20020508,above797.63,966.502405284,990.217164869,301.757138053
065r,20020508,above797.73,900.965733175,923.32236758,273.154215804
065r,20020508,above797.83,821.711480557,842.859977536,247.8995511
065r,20020508,above797.93,739.169929699,759.163641418,227.338000654
065r,20020508,above798.03,675.193191483,693.858890332,210.234125188
065r,20020508,above798.13,626.006196144,643.200191377,194.017086079
065r,20020508,above798.23,580.139375545,595.824011105,177.674001727
065r,20020508,above798.33,534.829457411,548.986533292,160.940928485
065r,20020508,above798.43,489.975406419,502.591915037,142.869144243
065r,20020508,above798.53,445.001186593,456.087981285,122.567095483
065r,20020508,above798.63,397.994050947,407.575038172,100.39677303
065r,20020508,above798.73,345.301670455,353.424372542,78.8608617215
065r,20020508,above798.83,288.148781698,294.847290422,59.1792629677
065r,20020508,above798.93,233.680398461,238.985055921,42.0134882025
065r,20020508,above799.03,180.955438597,184.971129445,27.7217143117
065r,20020508,above799.13,128.621451201,131.532248923,16.7306346594
065r,20020508,above799.23,80.9758950962,82.9383158047,9.14714026602
065r,20020508,above799.33,47.2419155341,48.4473510446,4.49478776916
065r,20020508,above799.43,23.6482513303,24.275698363,1.73921995729
065r,20020508,above799.53,8.04656578576,8.27547447778,0.469762717631
065r,20020508,above799.63,1.56481490114,1.60438158136,0.0556997321792
