Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,19980421,8kto25k,1238.475914,1258.79894689,599.702037838
065r,19980421,above796.73,1783.55361446,1821.45365322,766.722681412
065r,19980421,above796.83,1711.29331431,1747.79758244,700.342640329
065r,19980421,above796.93,1597.58708476,1632.84322542,636.837481943
065r,19980421,above797.03,1468.8047929,1502.98467893,581.910143626
065r,19980421,above797.13,1391.07725049,1424.30119178,530.236367932
065r,19980421,above797.23,1308.64949092,1341.00346311,481.236311564
065r,19980421,above797.33,1225.01554924,1256.51100801,435.430572713
065r,19980421,above797.43,1141.67103588,1172.28582851,393.440601495
065r,19980421,above797.53,1058.0702691,1087.78564298,355.699089866
065r,19980421,above797.63,975.662081715,1004.45924928,322.347572795
065r,19980421,above797.73,894.300381171,922.155107825,293.468527316
065r,19980421,above797.83,802.374984813,829.285985615,269.425310517
065r,19980421,above797.93,728.616962306,754.463292811,250.247329134
065r,19980421,above798.03,671.909572986,696.458020575,233.571856945
065r,19980421,above798.13,631.721634437,654.517285308,217.104626674
065r,19980421,above798.23,598.996933823,619.792563655,199.337127799
065r,19980421,above798.33,566.658296348,585.414604649,179.847926563
065r,19980421,above798.43,528.50792698,545.344462695,157.954905141
065r,19980421,above798.53,478.924272472,494.100821248,133.726728922
065r,19980421,above798.63,421.392804949,435.066637402,108.516340662
065r,19980421,above798.73,365.390276345,377.376844836,84.6044581211
065r,19980421,above798.83,298.994454912,309.135725757,63.1723996054
065r,19980421,above798.93,241.344920158,249.595030134,44.8376401895
065r,19980421,above799.03,181.260402511,187.725400161,29.9817355967
065r,19980421,above799.13,121.234505455,126.074850068,19.2227241331
065r,19980421,above799.23,75.8468815665,79.3045121332,12.5153901096
065r,19980421,above799.33,53.2522417991,55.571462192,7.65332584802
065r,19980421,above799.43,34.502673513,35.9313024749,4.0332363247
065r,19980421,above799.53,19.4789478993,20.2515280066,1.57427368104
065r,19980421,above799.63,6.389965246,6.67265343709,0.309082793184
