Site,Date,Plane_Height,Area_2D,Area_3D,Volume
065r,20081017,8kto25k,701.315017468,742.516540618,187.026817936
065r,20081017,above796.73,1238.72099468,1299.99089798,353.148984642
065r,20081017,above796.83,1172.28960715,1232.19989076,340.735686514
065r,20081017,above796.93,1109.96663865,1168.48681311,329.499688104
065r,20081017,above797.03,1040.37892791,1097.59107097,319.021589188
065r,20081017,above797.13,968.808290152,1024.77330083,310.387840694
065r,20081017,above797.23,910.663428313,965.184724475,302.673371472
065r,20081017,above797.33,861.530952515,914.205382253,295.246588531
065r,20081017,above797.43,821.002073177,871.51791652,287.729980594
065r,20081017,above797.53,785.103178613,833.179307869,279.890710308
065r,20081017,above797.63,752.899114247,798.203375466,271.551507584
065r,20081017,above797.73,723.964822801,766.153081178,262.556374384
065r,20081017,above797.83,697.960959357,736.783925621,252.582776997
065r,20081017,above797.93,672.860205813,708.183809068,241.393497906
065r,20081017,above798.03,648.162318701,679.971727291,228.770111801
065r,20081017,above798.13,621.782410907,650.13218144,214.042422079
065r,20081017,above798.23,593.64947105,618.61866043,197.193676211
065r,20081017,above798.33,560.988002517,582.750422579,178.425009527
065r,20081017,above798.43,520.440714377,539.483513392,157.456760855
065r,20081017,above798.53,473.418314811,490.283310499,134.175226516
065r,20081017,above798.63,420.132097674,435.20052764,109.442010856
065r,20081017,above798.73,360.960943018,374.461711728,86.0446149458
065r,20081017,above798.83,297.458469511,309.41698617,65.0974742803
065r,20081017,above798.93,231.95773887,242.258072632,47.4460646212
065r,20081017,above799.03,170.415828502,179.009175586,33.8897634366
065r,20081017,above799.13,120.821914886,127.76851154,23.9303639556
065r,20081017,above799.23,86.065261132,91.5248132364,16.5026490534
065r,20081017,above799.33,59.9147755637,64.0748950462,10.8196692807
065r,20081017,above799.43,40.4496718548,43.4374311655,6.59819662977
065r,20081017,above799.53,25.1675246764,27.1425845799,3.58130850344
065r,20081017,above799.63,14.5403312635,15.6729617867,1.63146579705
