Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
016l,4/25/1995,minto8K(880.5),6482.83117,6889.438967,11256.39723,1166.909611
016l,2/15/1996,minto8K(879.4),6827.285836,7286.489036,14750.5371,1228.91145
016l,4/17/1996,minto8K(876.9),6839.673942,7365.966011,12430.22314,1231.14131
016l,9/14/1996,minto8K(878.7),6769.746234,7242.223461,13487.87409,1218.554322
016l,2/15/1997,minto8K(878.8),6777.197671,7340.463059,17909.2147,1219.895581
016l,4/21/1997,minto8K(879.0),6767.763965,7261.246122,18960.69625,1218.197514
016l,8/25/1997,minto8K(879.6),6865.823747,7308.253295,19978.96794,1235.848274
016l,4/16/1998,minto8K(880.4),7142.383426,7591.177331,20328.19333,1285.629017
016l,5/5/1999,minto8K(878.8),7289.255548,7798.503935,9549.899824,1312.065999
016l,3/19/2000,minto8K(880.7),7240.926903,7661.129856,13400.03171,1303.366843
016l,8/21/2000,minto8K(878.5),7055.696521,7680.783569,7029.525297,1270.025374
016l,9/10/2000,minto8K(878.5),7275.028955,7812.248581,12140.92043,800.253185
016l,2/3/2008,minto8K(880.7),6728.595676,7216.61168,15919.5584,740.1455243
016l,3/29/2008,minto8K(877.8),7006.842462,7575.05165,8586.372985,770.7526708
