Site,Date,Plane_Height,Area_2D,Area_3D,Volume,Errors
104r,10/17/1993,minto8K(653.97),561.8189022,600.0298731,368.255018,101.1274024
104r,4/17/1994,minto8K(653.17),549.1132965,590.2291351,492.9404944,98.84039336
104r,5/3/1995,minto8K(653.47),511.1208695,543.3943667,436.6173507,92.00175651
104r,2/26/1996,minto8K(653.47),345.999543,381.4980358,772.2461365,62.27991774
104r,4/26/1996,minto8K(653.17),359.9548773,386.8961116,760.7693262,64.79187792
104r,9/22/1996,minto8K(653.37),458.4721394,503.0043614,613.2367439,82.52498509
104r,2/21/1997,minto8K(652.27),591.2678213,635.3909979,59.63697166,106.4282078
104r,4/30/1997,minto8K(653.07),428.4585536,463.0896103,630.3725062,77.12253964
104r,9/1/1997,minto8K(652.97),436.1444377,475.0614733,522.4343453,78.50599878
104r,4/23/1998,minto8K(653.47),358.8034343,390.2194424,525.1324746,64.58461817
104r,5/14/1999,minto8K(652.97),566.5303749,606.23184,328.8844167,101.9754675
104r,3/29/2000,minto8K(653.07),407.9582975,454.615159,672.7389545,73.43249355
104r,6/13/2000,minto8K(652.87),581.3249751,614.8339971,284.870363,104.6384955
104r,2/12/2008,minto8K(652.27),576.1662781,617.2486268,263.5620651,63.37829059
104r,4/7/2008,minto8K(653.27),476.0632763,516.7698217,513.9650977,52.36696039
